Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,4.6,2
CS110,Kỹ thuật số,4.5,2
CS121,Ngôn ngữ lập trình,5.2,3
CS122,Lập trình hướng đối tượng,-1.0,3
CS212,Kiến trúc máy tính,7.2,3
EC102,Nhập môn kinh tế học,4.0,2
GE111,Tiếng Anh sơ cấp 1,5.8,2
GE112,Tiếng Anh sơ cấp 2,5.7,2
GJ101,Tiếng Nhật 1,3.9,2
GJ102,Tiếng Nhật 2,2.7,2
IS222,Cơ sở dữ liệu,5.2,3
IS330,Dữ liệu lớn,0.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",3.8,3
MA104,Số và cấu trúc đại số,0.0,3
MA110,Giải tích 1,1.9,3
MA120,Đại số tuyến tính,3.1,3
ML113,Triết học Mác - Lênin,6.7,3
ML114,Kinh tế chính trị Mác - Lênin,7.3,2
ML115,Chủ nghĩa xã hội khoa học,4.0,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML204,Lịch sử Đảng,4.0,2
NA151,Khoa học môi trường,7.5,2
SH131,Pháp luật đại cương,7.8,2
VL101,Tiếng Việt thực hành,7.7,2
CS315,Nguyên lý hệ điều hành,0.0,3
