Mã HP,Tên HP,Điểm,Số TC
CF320A,Tín hiệu và hệ thống,5.0,2
CF321A,Xử lý tín hiệu số,2.3,2
CS100,Tin đại cương,5.0,2
CS121,Ngôn ngữ lập trình,5.0,3
CS122,Lập trình hướng đối tượng,-1.0,3
EC102,Nhập môn kinh tế học,5.7,2
GE100,Tiếng Anh cho người mới bắt đầu,5.0,2
GE101A,Tiếng Anh sơ cấp 1,5.0,2
GE102A,Tiếng Anh sơ cấp 2,5.0,2
GE201A,Tiếng Anh sơ trung cấp 1,5.2,2
GE202A,Tiếng Anh sơ trung cấp 2,5.0,2
GE203,Kỹ năng giao tiếp tiếng Anh 1,4.1,2
GE204,Kỹ năng giao tiếp tiếng Anh 2,5.1,2
GJ101,Tiếng Nhật 1,7.6,2
GJ102,Tiếng Nhật 2,5.0,2
GZ101,Tiếng Trung 1,5.7,2
GZ102,Tiếng Trung 2,-1.0,2
IM001,Kỹ năng CNTT cơ bản,8.1,0
IM201,Kỹ năng soạn thảo VB (MS office),8.0,3
IP402A,TT ngành Truyền thông và mạng máy tính,5.3,2
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",6.5,3
MA103,Số và cấu trúc đại số,5.0,2
MA300,Toán chuyên ngành truyền thông dữ liệu,5.8,3
ML111,Triết học Mác – Lênin,7.5,2
ML112,Kinh tế chính trị và CNXH khoa học,5.4,3
ML202,Tư tưởng Hồ Chí Minh,8.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.6,3
NA151,Khoa học môi trường,7.0,2
PE304,Tiếng Anh trong tin học 1,5.5,2
PE305,Tiếng Anh trong tin học 2,5.8,2
PG100,Giáo dục thể chất,7.8,4
PG121,Giáo dục quốc phòng,6.5,4
SH131,Pháp luật đại cương,5.9,2
ST450,Toeic,0.0,3
TC313,Kỹ thuật truyền dẫn,5.3,3
TC316,An ninh mạng truyền thông,7.3,3
TC473,Quản lý mạng viễn thông,7.0,3
VL101,Tiếng Việt thực hành,6.8,2
AD314,Nhảy hiện đại,8.6,4
CF212,Cấu trúc dữ liệu,5.6,3
CF231,Lý thuyết thông tin và mã hóa,5.4,2
CS110,Kỹ thuật số,6.1,2
CS211,Vi điều khiển và ứng dụng,5.2,3
CS212,Kiến trúc máy tính,3.9,3
CS315,Nguyên lý hệ điều hành,7.0,3
CS316,Hệ điều hành Unix,6.3,3
ET220,Lý thuyết mạch,5.0,3
IS222,Cơ sở dữ liệu,4.1,3
IS333,Phân tích thiết kế hệ thống thông tin,1.5,2
MA110,Giải tích 1,3.8,3
MA111,Giải tích 2,-1.0,3
MA120,Đại số tuyến tính,3.4,3
MA231,Xác suất thống kê ứng dụng,5.1,4
MI201,Toán rời rạc,5.0,3
NW212,Mạng máy tính,5.0,2
NW312,Thiết kế và quản trị mạng,5.3,3
PE201,Tiếng Anh trong tin học 1A,-1.0,2
SM201,Phương pháp luận nghiên cứu khoa học,6.5,3
TC311,Kỹ thuật truyền tin,5.0,3
TC314,Kỹ thuật kết nối mạng,6.7,3
TC487,CĐTN : Truyền thông và mạng máy tính,-1.0,6
