Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,8.9,2
CS110,Kỹ thuật số,6.2,2
CS121,Ngôn ngữ lập trình,5.8,3
CS122,Lập trình hướng đối tượng,6.2,3
CS212,Kiến trúc máy tính,1.2,3
EC102,Nhập môn kinh tế học,6.8,2
GE101,Tiếng Anh sơ cấp 1,7.1,2
GE102,Tiếng Anh sơ cấp 2,6.1,2
GE103,Tiếng Anh sơ cấp 3,6.4,2
IS222,Cơ sở dữ liệu,-1.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.0,3
MA104,Số và cấu trúc đại số,2.1,3
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,9.1,3
MA231,Xác suất thống kê ứng dụng,-1.0,4
ML113,Triết học Mác - Lênin,8.4,3
ML114,Kinh tế chính trị Mác - Lênin,7.8,2
ML115,Chủ nghĩa xã hội khoa học,3.0,2
ML202,Tư tưởng Hồ Chí Minh,2.8,2
ML204,Lịch sử Đảng,2.9,2
NA151,Khoa học môi trường,8.8,2
PG122,GDQP: Đường lối quân sự của Đảng,6.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,6.0,1
PG124,GDQP: Quân sự chung,8.0,1
PG125,GDQP: Kỹ thuật bắn súng,-1.0,1
SH131,Pháp luật đại cương,8.8,2
VL101,Tiếng Việt thực hành,7.3,2
