Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,7.9,3
CS100,Tin đại cương,9.6,2
CS102,Công dân số,4.0,2
CS110,Kỹ thuật số,8.9,2
CS121,Ngôn ngữ lập trình,10.0,3
CS122,Lập trình hướng đối tượng,10.0,3
CS212,Kiến trúc máy tính,5.0,3
EC102,Nhập môn kinh tế học,8.7,2
GE101,Tiếng Anh sơ cấp 1,6.0,2
GE102,Tiếng Anh sơ cấp 2,6.5,2
GE103,Tiếng Anh sơ cấp 3,4.9,2
GE201,Tiếng Anh sơ trung cấp 1,2.9,2
GE222,Tiếng Anh sơ trung cấp 2,-1.0,2
GF101,Tiếng Pháp 1,7.3,2
GF102,Tiếng Pháp 2,5.2,2
IS222,Cơ sở dữ liệu,9.9,3
IT320,Phát triển ứng dụng với Python,6.6,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.9,3
MA110,Giải tích 1,0.0,3
MA111,Giải tích 2,-1.0,3
MA120,Đại số tuyến tính,8.2,3
MA239,Xác suất thống kê,5.5,4
MI201,Toán rời rạc,6.0,3
ML113,Triết học Mác - Lênin,9.8,3
ML114,Kinh tế chính trị Mác - Lênin,9.4,2
ML115,Chủ nghĩa xã hội khoa học,8.4,2
ML202,Tư tưởng Hồ Chí Minh,8.3,2
ML204,Lịch sử Đảng,7.8,2
NA151,Khoa học môi trường,9.1,2
NW212,Mạng máy tính,5.6,2
SH131,Pháp luật đại cương,8.9,2
VL101,Tiếng Việt thực hành,8.1,2
AI130,Nhập môn trí tuệ nhân tạo,6.5,3
CF211,Phân tích và thiết kế thuật toán,8.6,2
CS320,Học máy,0.0,3
CS321,Nhập môn khoa học dữ liệu,8.1,2
IS326,Khai phá dữ liệu,0.0,3
IS332,Phân tích thiết kế hướng đối tượng,7.3,3
MA238,Thống kê nâng cao,3.3,3
