Mã HP,Tên HP,Điểm,Số TC
AD204A,Ẩm thực Việt Nam,8.0,3
CF231,Lý thuyết thông tin và mã hóa,-1.0,2
CS100,Tin đại cương,4.0,2
CS121,Ngôn ngữ lập trình,2.9,3
CS122,Lập trình hướng đối tượng,5.7,3
EC102,Nhập môn kinh tế học,-1.0,2
GE100A,Tiếng Anh cho người mới bắt đầu,6.7,0
GE101A,Tiếng Anh sơ cấp 1,5.8,2
GE102A,Tiếng Anh sơ cấp 2,6.3,2
GE201,Tiếng Anh sơ trung cấp 1,5.0,2
GE202,Tiếng Anh sơ trung cấp 2,2.7,2
GF101,Tiếng Pháp 1,1.4,2
GJ101,Tiếng Nhật 1,3.4,2
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",5.0,3
MA103,Số và cấu trúc đại số,2.4,2
ML111,Triết học Mác – Lênin,6.1,2
ML112,Kinh tế chính trị và CNXH khoa học,4.8,3
ML202,Tư tưởng Hồ Chí Minh,7.5,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.3,3
NA151,Khoa học môi trường,5.1,2
PG102,GDTC: Thể dục cổ truyền cơ bản,7.8,1
PG110,GDTC: Bơi cơ bản,6.6,1
PG118,GDTC: Thể dục cơ bản,10.0,1
PG121,Giáo dục quốc phòng,5.1,4
SH131,Pháp luật đại cương,5.0,2
VL101,Tiếng Việt thực hành,6.9,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,7.0,3
CS110,Kỹ thuật số,5.2,2
CS212,Kiến trúc máy tính,-1.0,3
CS224,Lập trình .Net,-1.0,3
CS315,Nguyên lý hệ điều hành,1.8,3
IS222,Cơ sở dữ liệu,3.7,3
IS322,Hệ quản trị cơ sở dữ liệu,2.6,3
IS332,Phân tích thiết kế hướng đối tượng,1.5,3
MA120,Đại số tuyến tính,2.0,3
MI201,Toán rời rạc,5.7,3
NW212,Mạng máy tính,-1.0,2
SM201,Phương pháp luận nghiên cứu khoa học,4.4,3
