Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.3,2
CS110,Kỹ thuật số,6.0,2
CS121,Ngôn ngữ lập trình,5.8,3
CS122,Lập trình hướng đối tượng,1.2,3
CS212,Kiến trúc máy tính,1.2,3
EC101,Kinh tế học đại cương,-1.0,3
EC102,Nhập môn kinh tế học,-1.0,2
GE101,Tiếng Anh sơ cấp 1,7.9,2
GE102,Tiếng Anh sơ cấp 2,7.3,2
GE103,Tiếng Anh sơ cấp 3,-1.0,2
GJ101,Tiếng Nhật 1,1.8,2
IS222,Cơ sở dữ liệu,-1.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.2,3
MA104,Số và cấu trúc đại số,5.1,3
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,5.5,3
ML111,Triết học Mác – Lênin,6.2,2
ML112,Kinh tế chính trị và CNXH khoa học,6.8,3
ML202,Tư tưởng Hồ Chí Minh,6.4,2
ML204,Lịch sử Đảng,5.4,2
NA151,Khoa học môi trường,3.3,2
PG118,GDTC: Thể dục cơ bản,6.5,1
PG120,Thể dục cơ bản nâng cao,1.5,1
SH131,Pháp luật đại cương,7.0,2
VL101,Tiếng Việt thực hành,6.6,2
AD312,Bóng đá,-1.0,4
CF211,Phân tích và thiết kế thuật toán,-1.0,2
