Mã HP,Tên HP,Điểm,Số TC
CF321A,Xử lý tín hiệu số,9.0,2
CS100,Tin đại cương,6.3,2
CS121,Ngôn ngữ lập trình,5.0,3
CS122,Lập trình hướng đối tượng,9.3,3
EC101,Kinh tế học đại cương,7.2,3
GE100,Tiếng Anh cho người mới bắt đầu,6.5,2
GE101A,Tiếng Anh sơ cấp 1,7.2,2
GE102A,Tiếng Anh sơ cấp 2,7.0,2
GE201A,Tiếng Anh sơ trung cấp 1,5.0,2
GE202A,Tiếng Anh sơ trung cấp 2,3.6,2
GI101,Tiếng Ý 1,4.0,2
GJ101,Tiếng Nhật 1,9.4,2
GJ102,Tiếng Nhật 2,7.7,2
IM201,Kỹ năng soạn thảo VB (MS office),9.5,3
MA102,Toán cơ sở,6.0,3
ML111,Triết học Mác – Lênin,5.0,2
ML112,Kinh tế chính trị và CNXH khoa học,5.3,3
ML202,Tư tưởng Hồ Chí Minh,7.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,5.0,3
NA151,Khoa học môi trường,7.3,2
PG100,Giáo dục thể chất,6.8,4
PG121,Giáo dục quốc phòng,7.6,4
SH131,Pháp luật đại cương,5.0,2
VL101,Tiếng Việt thực hành,5.6,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,9.0,3
CF212,Cấu trúc dữ liệu,7.0,3
CF231,Lý thuyết thông tin và mã hóa,5.0,2
CS110,Kỹ thuật số,8.0,2
CS211,Vi điều khiển và ứng dụng,8.5,3
CS212,Kiến trúc máy tính,7.0,3
CS312,Lập trình hệ thống,10.0,3
CS315,Nguyên lý hệ điều hành,9.2,3
CS316,Hệ điều hành Unix,6.0,3
ET220,Lý thuyết mạch,6.7,3
IS201,Tin quản lý Access,9.4,3
IS202,Tin quản lý Foxpro,9.3,3
IS222,Cơ sở dữ liệu,5.0,3
MA110,Giải tích 1,3.1,3
MA111,Giải tích 2,5.0,3
MA120,Đại số tuyến tính,5.8,3
MA212,Phương trình vi phân,-1.0,2
MA222,Đại số đại cương,5.8,2
MA231,Xác suất thống kê ứng dụng,5.5,4
MI201,Toán rời rạc,5.3,3
NW212,Mạng máy tính,7.8,2
NW312,Thiết kế và quản trị mạng,7.4,3
PE201,Tiếng Anh trong tin học 1A,5.5,2
PE302,Tiếng Anh trong tin học 1B,5.0,2
PE303,Tiếng Anh trong tin học 2A,5.7,2
PE404,Tiếng Anh trong tin học 2B,5.0,2
SM201,Phương pháp luận nghiên cứu khoa học,7.0,3
TC301,Hệ thống mạng viễn thông,8.0,3
TC311,Kỹ thuật truyền tin,6.9,3
TC314,Kỹ thuật kết nối mạng,5.5,3
TC458,CĐTN: Các giải pháp mạng đô thị,7.1,6
