Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.1,2
CS121,Ngôn ngữ lập trình,5.2,3
CS122,Lập trình hướng đối tượng,4.0,3
EC102,Nhập môn kinh tế học,3.8,2
GE101,Tiếng Anh sơ cấp 1,6.7,2
GE102,Tiếng Anh sơ cấp 2,4.3,2
GF101,Tiếng Pháp 1,3.3,2
GF102,Tiếng Pháp 2,-1.0,2
IM201,Kỹ năng soạn thảo VB (MS office),9.0,3
IS317,Hạ tầng công nghệ thông tin,8.0,2
IS325,Cơ sở dữ liệu phân tán,-1.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.8,3
MA104,Số và cấu trúc đại số,2.8,3
ML111,Triết học Mác – Lênin,6.2,2
ML112,Kinh tế chính trị và CNXH khoa học,-1.0,3
ML202,Tư tưởng Hồ Chí Minh,6.5,2
NA151,Khoa học môi trường,7.2,2
PG106,GDTC: Bóng bàn cơ bản,9.0,1
PG113,GDTC: Bóng rổ cơ bản,7.4,1
PG115,GDTC: Bóng chuyền cơ bản,6.0,1
PG118,GDTC: Thể dục cơ bản,3.5,1
PG121,Giáo dục quốc phòng,6.1,4
SC201,Kỹ năng giao tiếp và thuyết trình,9.0,2
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,8.7,3
SH131,Pháp luật đại cương,6.2,2
VL101,Tiếng Việt thực hành,5.4,2
AD215,Ứng dụng PowerPoint,7.5,3
BA102,Quản trị học đại cương,5.0,3
CF212,Cấu trúc dữ liệu,1.2,3
CS110,Kỹ thuật số,8.4,2
CS212,Kiến trúc máy tính,6.5,3
CS223,Lập trình Java,5.1,3
CS224,Lập trình .Net,5.3,3
CS315,Nguyên lý hệ điều hành,10.0,3
IP403,Thực tập ngành Hệ thống thông tin,0.0,2
IS222,Cơ sở dữ liệu,7.5,3
IS314,Hệ thống thông tin,7.0,3
IS315,Mô hình hóa quy trình nghiệp vụ,7.7,2
IS322,Hệ quản trị cơ sở dữ liệu,5.0,3
IS326,Khai phá dữ liệu,5.9,3
IS327,Kho dữ liệu,1.9,3
IS332,Phân tích thiết kế hướng đối tượng,6.3,3
IS334,Quản lý dự án hệ thống thông tin,8.3,3
IS383,Hệ thống thông tin nâng cao,8.3,2
IS499,KLTN ngành Hệ thống thông tin,0.0,6
IT333,Công nghệ Web,8.5,3
MA110,Giải tích 1,7.4,3
MA111,Giải tích 2,5.9,3
MA120,Đại số tuyến tính,4.8,3
MA142,"Đại số tuyến tính, giải tích và ứng dụng trong kinh tế",2.0,4
MA231,Xác suất thống kê ứng dụng,5.0,4
MI201,Toán rời rạc,7.5,3
NW212,Mạng máy tính,5.6,2
SE302,Công nghệ phần mềm,8.1,2
SE422,Quản lý dự án phần mềm,7.8,3
SM201,Phương pháp luận nghiên cứu khoa học,5.6,3
