Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.2,2
CS102,Công dân số,4.6,2
CS110,Kỹ thuật số,-1.0,2
CS121,Ngôn ngữ lập trình,3.6,3
CS122,Lập trình hướng đối tượng,-1.0,3
EC101,Kinh tế học đại cương,4.0,3
EC102,Nhập môn kinh tế học,5.4,2
GE101,Tiếng Anh sơ cấp 1,6.8,2
GE102,Tiếng Anh sơ cấp 2,5.6,2
GE103,Tiếng Anh sơ cấp 3,2.9,2
GE201,Tiếng Anh sơ trung cấp 1,-1.0,2
GJ101,Tiếng Nhật 1,-1.0,2
GZ101,Tiếng Trung 1,2.9,2
GZ102,Tiếng Trung 2,5.4,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.5,3
MA104,Số và cấu trúc đại số,-1.0,3
MA120,Đại số tuyến tính,6.4,3
MA231,Xác suất thống kê ứng dụng,4.3,4
ML111,Triết học Mác – Lênin,5.2,2
ML112,Kinh tế chính trị và CNXH khoa học,4.0,3
ML202,Tư tưởng Hồ Chí Minh,9.6,2
ML204,Lịch sử Đảng,8.8,2
NA151,Khoa học môi trường,8.2,2
SH131,Pháp luật đại cương,4.0,2
VL101,Tiếng Việt thực hành,5.4,2
AD206,Ẩm thực Việt Nam,2.4,3
AD214,Nâng cao chất lượng giọng hát,-1.0,3
AD215,Ứng dụng PowerPoint,8.0,3
AD216,Kỹ năng sống,9.2,3
AD240,Nhiếp ảnh cơ bản,-1.0,3
AD241,Dẫn chương trình (MC),10.0,3
AD243,Hội họa cơ bản,2.4,3
AD250,Dinh dưỡng và tiết chế,6.7,3
AD312,Bóng đá,2.7,4
