Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,4.2,3
CS100,Tin đại cương,4.0,2
CS102,Công dân số,5.3,2
CS110,Kỹ thuật số,9.7,2
CS121,Ngôn ngữ lập trình,7.4,3
CS122,Lập trình hướng đối tượng,6.0,3
CS212,Kiến trúc máy tính,7.9,3
EC102,Nhập môn kinh tế học,5.0,2
GE101,Tiếng Anh sơ cấp 1,6.3,2
GE112,Tiếng Anh sơ cấp 2,6.3,2
GZ101,Tiếng Trung 1,7.3,2
GZ102,Tiếng Trung 2,3.7,2
IS222,Cơ sở dữ liệu,4.4,3
IS314,Hệ thống thông tin,8.2,3
IS322,Hệ quản trị cơ sở dữ liệu,6.1,3
IS330,Dữ liệu lớn,6.8,2
IS334,Quản lý dự án hệ thống thông tin,8.3,3
IT320,Phát triển ứng dụng với Python,8.5,3
IT333,Công nghệ Web,3.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.0,3
MA104,Số và cấu trúc đại số,5.8,3
MA110,Giải tích 1,7.7,3
MA111,Giải tích 2,3.7,3
MA120,Đại số tuyến tính,9.7,3
MA239,Xác suất thống kê,3.3,4
MI201,Toán rời rạc,5.9,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,8.5,3
ML113,Triết học Mác - Lênin,6.8,3
ML114,Kinh tế chính trị Mác - Lênin,9.4,2
ML115,Chủ nghĩa xã hội khoa học,9.3,2
ML202,Tư tưởng Hồ Chí Minh,9.3,2
ML204,Lịch sử Đảng,9.0,2
NA151,Khoa học môi trường,8.9,2
NW212,Mạng máy tính,4.1,2
SH131,Pháp luật đại cương,7.7,2
VL101,Tiếng Việt thực hành,7.8,2
AD215,Ứng dụng PowerPoint,8.3,3
AD216,Kỹ năng sống,3.6,3
CS314,Lập trình ứng dụng di động,8.5,2
CS315,Nguyên lý hệ điều hành,1.5,3
IM206,ứng dụng Excel,-1.0,2
IS332,Phân tích thiết kế hướng đối tượng,7.7,3
IT380,Dự án Công nghệ thông tin,10.0,2
