Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.0,2
CS101,Công dân số,9.0,2
CS121,Ngôn ngữ lập trình,4.3,3
CS122,Lập trình hướng đối tượng,8.1,3
EC102,Nhập môn kinh tế học,5.5,2
GE101,Tiếng Anh sơ cấp 1,5.1,2
GE102,Tiếng Anh sơ cấp 2,4.3,2
GE103,Tiếng Anh sơ cấp 3,6.1,2
GE121,Tiếng Anh sơ trung cấp 1,-1.0,2
GZ101,Tiếng Trung 1,9.0,2
GZ102,Tiếng Trung 2,7.0,2
IS314,Hệ thống thông tin,6.0,3
IS325,Cơ sở dữ liệu phân tán,4.5,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.0,3
MA104,Số và cấu trúc đại số,4.2,3
MA239,Xác suất thống kê,4.7,4
MI322,Trí tuệ nhân tạo và công nghệ tri thức,2.2,3
ML113,Triết học Mác - Lênin,9.6,3
ML114,Kinh tế chính trị Mác - Lênin,8.6,2
ML115,Chủ nghĩa xã hội khoa học,8.6,2
ML202,Tư tưởng Hồ Chí Minh,9.0,2
ML204,Lịch sử Đảng,9.4,2
NA151,Khoa học môi trường,9.1,2
PG102,GDTC: Thể dục cổ truyền cơ bản,1.5,1
PG113,GDTC: Bóng rổ cơ bản,2.7,1
PG115,GDTC: Bóng chuyền cơ bản,8.3,1
PG118,GDTC: Thể dục cơ bản,5.0,1
PG121,Giáo dục quốc phòng,5.5,4
SH131,Pháp luật đại cương,8.5,2
VL101,Tiếng Việt thực hành,7.5,2
CF212,Cấu trúc dữ liệu,4.0,3
CS110,Kỹ thuật số,4.9,2
CS212,Kiến trúc máy tính,1.5,3
CS223,Lập trình Java,10.0,3
CS315,Nguyên lý hệ điều hành,10.0,3
CS321,Nhập môn khoa học dữ liệu,6.2,2
IS222,Cơ sở dữ liệu,4.9,3
IS322,Hệ quản trị cơ sở dữ liệu,5.0,3
IS332,Phân tích thiết kế hướng đối tượng,7.3,3
IS345,An toàn thông tin,2.6,3
MA110,Giải tích 1,2.2,3
MA111,Giải tích 2,3.0,3
MA120,Đại số tuyến tính,7.4,3
MI201,Toán rời rạc,5.3,3
NW212,Mạng máy tính,7.5,2
