Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,2.3,2
CS121,Ngôn ngữ lập trình,-1.0,3
EC102,Nhập môn kinh tế học,1.2,2
GE101,Tiếng Anh sơ cấp 1,5.0,2
GE102,Tiếng Anh sơ cấp 2,-1.0,2
GF101,Tiếng Pháp 1,1.2,2
GF102,Tiếng Pháp 2,4.0,2
MA103,Số và cấu trúc đại số,-1.0,2
MA104,Số và cấu trúc đại số,-1.0,3
ML111,Triết học Mác – Lênin,7.4,2
ML112,Kinh tế chính trị và CNXH khoa học,6.3,3
NA151,Khoa học môi trường,7.9,2
PG122,GDQP: Đường lối quân sự của Đảng,2.1,1
PG123,GDQP: Công tác quốc phòng - an ninh,1.8,1
PG124,GDQP: Quân sự chung,7.3,1
PG125,GDQP: Kỹ thuật bắn súng,7.3,1
SH131,Pháp luật đại cương,5.7,2
VL101,Tiếng Việt thực hành,6.0,2
CS110,Kỹ thuật số,1.2,2
CS212,Kiến trúc máy tính,1.4,3
MA110,Giải tích 1,3.0,3
MA111,Giải tích 2,-1.0,3
MA120,Đại số tuyến tính,2.0,3
MA231,Xác suất thống kê ứng dụng,-1.0,4
