Mã HP,Tên HP,Điểm,Số TC
CF231,Lý thuyết thông tin và mã hóa,4.0,2
CS100,Tin đại cương,4.2,2
CS101,Công dân số,8.1,2
CS121,Ngôn ngữ lập trình,8.2,3
CS122,Lập trình hướng đối tượng,7.5,3
CS320,Học máy,1.2,3
EC102,Nhập môn kinh tế học,8.1,2
GE101,Tiếng Anh sơ cấp 1,5.0,2
GE102,Tiếng Anh sơ cấp 2,5.2,2
GE103,Tiếng Anh sơ cấp 3,4.6,2
GE201,Tiếng Anh sơ trung cấp 1,4.0,2
GE222,Tiếng Anh sơ trung cấp 2,5.4,2
GE231,Tiếng Anh trung cấp 1,2.2,2
GF101,Tiếng Pháp 1,7.5,2
GF102,Tiếng Pháp 2,4.0,2
IP401,Thực tập ngành Khoa học máy tính,0.0,2
IS314,Hệ thống thông tin,7.3,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.0,3
MA104,Số và cấu trúc đại số,6.3,3
MA239,Xác suất thống kê,4.0,4
MI322,Trí tuệ nhân tạo và công nghệ tri thức,7.2,3
ML113,Triết học Mác - Lênin,8.4,3
ML114,Kinh tế chính trị Mác - Lênin,8.8,2
ML115,Chủ nghĩa xã hội khoa học,8.6,2
ML202,Tư tưởng Hồ Chí Minh,9.0,2
ML204,Lịch sử Đảng,9.4,2
NA151,Khoa học môi trường,9.5,2
PG100,Giáo dục thể chất,6.4,4
PG121,Giáo dục quốc phòng,6.0,4
SH131,Pháp luật đại cương,7.9,2
VL101,Tiếng Việt thực hành,7.4,2
AD216,Kỹ năng sống,9.0,3
AD240,Nhiếp ảnh cơ bản,2.4,3
CF211,Phân tích và thiết kế thuật toán,2.8,2
CF212,Cấu trúc dữ liệu,9.0,3
CS110,Kỹ thuật số,4.4,2
CS212,Kiến trúc máy tính,4.7,3
CS315,Nguyên lý hệ điều hành,10.0,3
CS321,Nhập môn khoa học dữ liệu,8.0,2
IM206,ứng dụng Excel,4.0,2
IS222,Cơ sở dữ liệu,5.4,3
IS322,Hệ quản trị cơ sở dữ liệu,4.8,3
IS332,Phân tích thiết kế hướng đối tượng,7.5,3
MA110,Giải tích 1,6.2,3
MA111,Giải tích 2,3.7,3
MA120,Đại số tuyến tính,5.0,3
MI201,Toán rời rạc,6.9,3
NW212,Mạng máy tính,4.0,2
SE302,Công nghệ phần mềm,8.5,2
SE380,Project,8.5,3
