Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.6,2
CS101,Công dân số,7.6,2
CS102,Công dân số,6.8,2
CS121,Ngôn ngữ lập trình,5.3,3
CS122,Lập trình hướng đối tượng,1.5,3
EC102,Nhập môn kinh tế học,5.0,2
GE101,Tiếng Anh sơ cấp 1,5.9,2
GE102,Tiếng Anh sơ cấp 2,5.6,2
GE103,Tiếng Anh sơ cấp 3,6.2,2
GE201,Tiếng Anh sơ trung cấp 1,1.8,2
GF101,Tiếng Pháp 1,5.6,2
GF102,Tiếng Pháp 2,4.9,2
GJ101,Tiếng Nhật 1,4.0,2
GJ102,Tiếng Nhật 2,-1.0,2
IS314,Hệ thống thông tin,2.4,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.5,3
MA104,Số và cấu trúc đại số,3.6,3
ML113,Triết học Mác - Lênin,9.6,3
ML114,Kinh tế chính trị Mác - Lênin,9.5,2
ML115,Chủ nghĩa xã hội khoa học,9.0,2
ML202,Tư tưởng Hồ Chí Minh,7.0,2
ML204,Lịch sử Đảng,5.5,2
NA151,Khoa học môi trường,9.2,2
PG106,GDTC: Bóng bàn cơ bản,6.6,1
PG115,GDTC: Bóng chuyền cơ bản,-1.0,1
PG118,GDTC: Thể dục cơ bản,10.0,1
PG121,Giáo dục quốc phòng,6.4,4
SH131,Pháp luật đại cương,9.0,2
VL101,Tiếng Việt thực hành,6.3,2
AD216,Kỹ năng sống,9.2,3
AD240,Nhiếp ảnh cơ bản,8.2,3
AD241,Dẫn chương trình (MC),9.5,3
CS110,Kỹ thuật số,10.0,2
CS212,Kiến trúc máy tính,1.5,3
CS315,Nguyên lý hệ điều hành,6.4,3
CS321,Nhập môn khoa học dữ liệu,6.4,2
CS425,Một số vấn đề hiện đại trong khoa học máy tính,9.0,2
FN334,Đầu tư chứng khoán,1.9,2
IS222,Cơ sở dữ liệu,4.3,3
IS322,Hệ quản trị cơ sở dữ liệu,-1.0,3
MA120,Đại số tuyến tính,-1.0,3
NW212,Mạng máy tính,2.6,2
SM201,Phương pháp luận nghiên cứu khoa học,8.6,3
