Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.6,2
CS110,Kỹ thuật số,-1.0,2
CS121,Ngôn ngữ lập trình,-1.0,3
EC102,Nhập môn kinh tế học,4.0,2
GE101,Tiếng Anh sơ cấp 1,4.9,2
GE102,Tiếng Anh sơ cấp 2,-1.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.1,3
MA120,Đại số tuyến tính,2.2,3
ML113,Triết học Mác - Lênin,9.8,3
ML114,Kinh tế chính trị Mác - Lênin,3.4,2
NA151,Khoa học môi trường,3.4,2
PG122,GDQP: Đường lối quân sự của Đảng,2.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,2.0,1
PG124,GDQP: Quân sự chung,2.0,1
PG125,GDQP: Kỹ thuật bắn súng,2.0,1
SH131,Pháp luật đại cương,8.6,2
VL101,Tiếng Việt thực hành,7.3,2
