Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,6.9,3
CS100,Tin đại cương,5.3,2
CS102,Công dân số,6.5,2
CS110,Kỹ thuật số,8.7,2
CS121,Ngôn ngữ lập trình,4.0,3
CS122,Lập trình hướng đối tượng,6.8,3
CS212,Kiến trúc máy tính,5.5,3
EC102,Nhập môn kinh tế học,5.6,2
GE101,Tiếng Anh sơ cấp 1,9.5,2
GE102,Tiếng Anh sơ cấp 2,9.3,2
GE103,Tiếng Anh sơ cấp 3,8.6,2
GE201,Tiếng Anh sơ trung cấp 1,8.5,2
GE222,Tiếng Anh sơ trung cấp 2,8.3,2
GE231,Tiếng Anh trung cấp 1,0.0,2
GF101,Tiếng Pháp 1,8.0,2
GJ101,Tiếng Nhật 1,8.3,2
GJ102,Tiếng Nhật 2,7.6,2
IS222,Cơ sở dữ liệu,7.9,3
IS314,Hệ thống thông tin,0.0,3
IS322,Hệ quản trị cơ sở dữ liệu,6.2,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.9,3
MA104,Số và cấu trúc đại số,4.4,3
MA110,Giải tích 1,3.8,3
MA111,Giải tích 2,0.0,3
MA120,Đại số tuyến tính,6.2,3
MA239,Xác suất thống kê,4.0,4
MI201,Toán rời rạc,6.4,3
ML113,Triết học Mác - Lênin,-1.0,3
ML114,Kinh tế chính trị Mác - Lênin,9.0,2
ML115,Chủ nghĩa xã hội khoa học,7.8,2
ML202,Tư tưởng Hồ Chí Minh,7.1,2
ML204,Lịch sử Đảng,5.6,2
NA151,Khoa học môi trường,8.9,2
NW212,Mạng máy tính,4.9,2
PG102,GDTC: Thể dục cổ truyền cơ bản,6.4,1
PG106,GDTC: Bóng bàn cơ bản,6.2,1
PG113,GDTC: Bóng rổ cơ bản,0.0,1
PG118,GDTC: Thể dục cơ bản,5.9,1
VL101,Tiếng Việt thực hành,7.8,2
AD215,Ứng dụng PowerPoint,8.1,3
AD241,Dẫn chương trình (MC),8.8,3
AD314,Nhảy hiện đại,8.3,4
CS314,Lập trình ứng dụng di động,0.0,2
CS315,Nguyên lý hệ điều hành,10.0,3
CS321,Nhập môn khoa học dữ liệu,7.5,2
IS332,Phân tích thiết kế hướng đối tượng,6.9,3
