Mã HP,Tên HP,Điểm,Số TC
CF231,Lý thuyết thông tin và mã hóa,9.3,2
CS100,Tin đại cương,10.0,2
CS121,Ngôn ngữ lập trình,10.0,3
CS122,Lập trình hướng đối tượng,10.0,3
EC102,Nhập môn kinh tế học,8.5,2
GE101,Tiếng Anh sơ cấp 1,9.7,2
GE102,Tiếng Anh sơ cấp 2,8.9,2
GE103,Tiếng Anh sơ cấp 3,8.1,2
GE201,Tiếng Anh sơ trung cấp 1,8.2,2
GE202,Tiếng Anh sơ trung cấp 2,7.5,2
GE205,Tiếng Anh sơ trung cấp 3,8.1,2
GE301,Tiếng Anh trung cấp 1,8.1,2
GE303,Tiếng Anh trung cấp 2,8.3,2
GE305,Tiếng Anh trung cấp 3,8.4,2
GF101,Tiếng Pháp 1,10.0,2
GF102,Tiếng Pháp 2,9.8,2
IM001,Kỹ năng CNTT cơ bản,5.0,0
IP401,Thực tập ngành Khoa học máy tính,8.0,2
IS314,Hệ thống thông tin,9.0,3
IS330,Dữ liệu lớn,10.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.3,3
MA103,Số và cấu trúc đại số,6.6,2
MI322,Trí tuệ nhân tạo và công nghệ tri thức,8.2,3
ML111,Triết học Mác – Lênin,9.9,2
ML112,Kinh tế chính trị và CNXH khoa học,9.2,3
ML202,Tư tưởng Hồ Chí Minh,7.8,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.4,3
ML204,Lịch sử Đảng,9.9,2
NA151,Khoa học môi trường,7.4,2
PG100,Giáo dục thể chất,6.6,4
PG121,Giáo dục quốc phòng,8.5,4
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,8.4,3
SH131,Pháp luật đại cương,6.0,2
VL101,Tiếng Việt thực hành,8.2,2
AD206,Ẩm thực Việt Nam,9.5,3
AD216,Kỹ năng sống,9.3,3
CF211,Phân tích và thiết kế thuật toán,9.0,2
CF212,Cấu trúc dữ liệu,10.0,3
CF301,Ngôn ngữ hình thức và Otomat,7.7,3
CS110,Kỹ thuật số,9.6,2
CS212,Kiến trúc máy tính,9.5,3
CS223,Lập trình Java,10.0,3
CS315,Nguyên lý hệ điều hành,10.0,3
CS499,KLTN ngành Khoa học máy tính,0.0,6
IS222,Cơ sở dữ liệu,8.8,3
IS322,Hệ quản trị cơ sở dữ liệu,8.1,3
IS332,Phân tích thiết kế hướng đối tượng,8.0,3
IT320,Phát triển ứng dụng với Python,7.6,3
MA110,Giải tích 1,6.9,3
MA111,Giải tích 2,7.4,3
MA120,Đại số tuyến tính,8.0,3
MA230,Xác suất,10.0,3
MI201,Toán rời rạc,10.0,3
MI312,Đồ họa,10.0,2
NW212,Mạng máy tính,8.7,2
SE302,Công nghệ phần mềm,9.0,2
SE380,Project,7.2,3
SE422,Quản lý dự án phần mềm,8.3,3
SE487,CĐTN: Phát triển phần mềm,0.0,6
SM201,Phương pháp luận nghiên cứu khoa học,8.0,3
