Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.6,2
CS102,Công dân số,7.3,2
CS121,Ngôn ngữ lập trình,4.8,3
CS122,Lập trình hướng đối tượng,0.0,3
EC102,Nhập môn kinh tế học,6.8,2
GE111,Tiếng Anh sơ cấp 1,10.0,2
GE112,Tiếng Anh sơ cấp 2,10.0,2
GE121,Tiếng Anh sơ trung cấp 1,4.0,2
GE222,Tiếng Anh sơ trung cấp 2,8.1,2
GE231,Tiếng Anh trung cấp 1,0.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.3,3
ML113,Triết học Mác - Lênin,9.2,3
ML114,Kinh tế chính trị Mác - Lênin,6.8,2
ML115,Chủ nghĩa xã hội khoa học,0.0,2
ML204,Lịch sử Đảng,-1.0,2
NA151,Khoa học môi trường,7.9,2
PG113,GDTC: Bóng rổ cơ bản,5.6,1
PG115,GDTC: Bóng chuyền cơ bản,7.0,1
PG118,GDTC: Thể dục cơ bản,7.9,1
PG121,Giáo dục quốc phòng,6.5,4
SH131,Pháp luật đại cương,9.0,2
VL101,Tiếng Việt thực hành,7.7,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,10.0,3
AD241,Dẫn chương trình (MC),9.8,3
CS110,Kỹ thuật số,4.5,2
CS212,Kiến trúc máy tính,4.7,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
IS222,Cơ sở dữ liệu,6.5,3
MA110,Giải tích 1,4.2,3
MA120,Đại số tuyến tính,4.0,3
NW212,Mạng máy tính,0.0,2
