Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,4.0,2
CS102,Công dân số,2.9,2
CS110,Kỹ thuật số,4.9,2
CS121,Ngôn ngữ lập trình,-1.0,3
CS212,Kiến trúc máy tính,-1.0,3
EC102,Nhập môn kinh tế học,4.8,2
GE101,Tiếng Anh sơ cấp 1,5.9,2
GE102,Tiếng Anh sơ cấp 2,2.6,2
GE103,Tiếng Anh sơ cấp 3,4.0,2
GF101,Tiếng Pháp 1,4.0,2
GF102,Tiếng Pháp 2,-1.0,2
GJ101,Tiếng Nhật 1,-1.0,2
GZ101,Tiếng Trung 1,6.5,2
GZ102,Tiếng Trung 2,-1.0,2
IS222,Cơ sở dữ liệu,-1.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.0,3
MA104,Số và cấu trúc đại số,6.0,3
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,4.7,3
MA231,Xác suất thống kê ứng dụng,4.0,4
ML111,Triết học Mác – Lênin,6.6,2
ML112,Kinh tế chính trị và CNXH khoa học,5.1,3
ML202,Tư tưởng Hồ Chí Minh,6.6,2
ML204,Lịch sử Đảng,6.1,2
NA151,Khoa học môi trường,6.1,2
SH131,Pháp luật đại cương,6.2,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,7.0,3
AD215,Ứng dụng PowerPoint,-1.0,3
AD241,Dẫn chương trình (MC),9.2,3
AD312,Bóng đá,8.0,4
CS321,Nhập môn khoa học dữ liệu,-1.0,2
IM206,ứng dụng Excel,-1.0,2
MA238,Thống kê nâng cao,-1.0,3
