Mã HP,Tên HP,Điểm,Số TC
CF231,Lý thuyết thông tin và mã hóa,2.7,2
CS100,Tin đại cương,9.6,2
CS101,Công dân số,10.0,2
CS121,Ngôn ngữ lập trình,6.7,3
CS122,Lập trình hướng đối tượng,4.9,3
EC102,Nhập môn kinh tế học,7.7,2
GE101,Tiếng Anh sơ cấp 1,6.6,2
GE102,Tiếng Anh sơ cấp 2,7.0,2
GE103,Tiếng Anh sơ cấp 3,4.6,2
GE121,Tiếng Anh sơ trung cấp 1,2.6,2
GE201,Tiếng Anh sơ trung cấp 1,5.5,2
GZ101,Tiếng Trung 1,7.0,2
GZ102,Tiếng Trung 2,5.7,2
IP401,Thực tập ngành Khoa học máy tính,0.0,2
IS314,Hệ thống thông tin,8.2,3
IS325,Cơ sở dữ liệu phân tán,-1.0,2
IS330,Dữ liệu lớn,8.1,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",10.0,3
MA104,Số và cấu trúc đại số,4.8,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,6.9,3
ML113,Triết học Mác - Lênin,9.8,3
ML114,Kinh tế chính trị Mác - Lênin,8.2,2
ML115,Chủ nghĩa xã hội khoa học,8.6,2
ML202,Tư tưởng Hồ Chí Minh,8.8,2
ML204,Lịch sử Đảng,6.9,2
NA151,Khoa học môi trường,9.4,2
PG100,Giáo dục thể chất,7.5,4
PG121,Giáo dục quốc phòng,6.9,4
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,2.5,3
SH131,Pháp luật đại cương,8.1,2
VL101,Tiếng Việt thực hành,6.5,2
AD216,Kỹ năng sống,9.8,3
CF211,Phân tích và thiết kế thuật toán,10.0,2
CF212,Cấu trúc dữ liệu,7.8,3
CS110,Kỹ thuật số,7.4,2
CS212,Kiến trúc máy tính,3.3,3
CS315,Nguyên lý hệ điều hành,7.0,3
CS321,Nhập môn khoa học dữ liệu,7.5,2
CS425,Một số vấn đề hiện đại trong khoa học máy tính,10.0,2
IS222,Cơ sở dữ liệu,7.2,3
IS322,Hệ quản trị cơ sở dữ liệu,4.5,3
IS332,Phân tích thiết kế hướng đối tượng,7.8,3
IS345,An toàn thông tin,2.5,3
MA110,Giải tích 1,6.0,3
MA111,Giải tích 2,5.5,3
MA120,Đại số tuyến tính,7.3,3
MA231,Xác suất thống kê ứng dụng,7.3,4
MI201,Toán rời rạc,7.7,3
NW212,Mạng máy tính,4.9,2
SE302,Công nghệ phần mềm,7.5,2
