Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.0,2
CS101,Công dân số,6.3,2
CS102,Công dân số,-1.0,2
CS121,Ngôn ngữ lập trình,-1.0,3
EC102,Nhập môn kinh tế học,3.7,2
GE101,Tiếng Anh sơ cấp 1,5.9,2
GZ101,Tiếng Trung 1,2.1,2
GZ102,Tiếng Trung 2,-1.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",2.5,3
MA104,Số và cấu trúc đại số,-1.0,3
ML113,Triết học Mác - Lênin,8.8,3
ML114,Kinh tế chính trị Mác - Lênin,8.1,2
ML115,Chủ nghĩa xã hội khoa học,8.4,2
ML202,Tư tưởng Hồ Chí Minh,7.4,2
ML204,Lịch sử Đảng,7.6,2
NA151,Khoa học môi trường,7.7,2
PG121,Giáo dục quốc phòng,6.4,4
SH131,Pháp luật đại cương,7.5,2
VL101,Tiếng Việt thực hành,8.2,2
CS110,Kỹ thuật số,6.9,2
CS212,Kiến trúc máy tính,-1.0,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
CS425,Một số vấn đề hiện đại trong khoa học máy tính,10.0,2
IS222,Cơ sở dữ liệu,-1.0,3
MA110,Giải tích 1,4.9,3
MA111,Giải tích 2,-1.0,3
MA120,Đại số tuyến tính,5.1,3
MA231,Xác suất thống kê ứng dụng,-1.0,4
SM201,Phương pháp luận nghiên cứu khoa học,-1.0,3
