Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,4.0,2
CS121,Ngôn ngữ lập trình,0.9,3
GE100,Tiếng Anh cho người mới bắt đầu,10.0,2
GE101A,Tiếng Anh sơ cấp 1,9.0,2
GE102A,Tiếng Anh sơ cấp 2,8.0,2
GE201A,Tiếng Anh sơ trung cấp 1,7.2,2
MA100A,Toán 1,2.0,2
NA151,Khoa học môi trường,5.0,2
PG122,GDQP: Đường lối quân sự của Đảng,0.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,6.0,1
PG124,GDQP: Quân sự chung,5.0,1
PG125,GDQP: Kỹ thuật bắn súng,5.0,1
SH131,Pháp luật đại cương,-1.0,2
MA110A,Giải tích 1A,0.9,2
