Mã HP,Tên HP,Điểm,Số TC
AD204A,Ẩm thực Việt Nam,8.3,3
CS100,Tin đại cương,5.4,2
CS121,Ngôn ngữ lập trình,5.0,3
CS122,Lập trình hướng đối tượng,7.1,3
EC102,Nhập môn kinh tế học,5.3,2
GE100,Tiếng Anh cho người mới bắt đầu,7.8,2
GE101A,Tiếng Anh sơ cấp 1,7.5,2
GE102A,Tiếng Anh sơ cấp 2,5.6,2
GE201A,Tiếng Anh sơ trung cấp 1,5.6,2
GE202A,Tiếng Anh sơ trung cấp 2,6.0,2
GF101,Tiếng Pháp 1,5.3,2
GF102,Tiếng Pháp 2,5.0,2
GJ101,Tiếng Nhật 1,-1.0,2
IM001,Kỹ năng CNTT cơ bản,6.8,0
IS314,Hệ thống thông tin,6.6,3
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",5.9,3
MA103,Số và cấu trúc đại số,2.8,2
ML111,Triết học Mác – Lênin,6.3,2
ML112,Kinh tế chính trị và CNXH khoa học,6.2,3
ML202,Tư tưởng Hồ Chí Minh,8.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,-1.0,3
NA151,Khoa học môi trường,6.9,2
PG100,Giáo dục thể chất,8.2,4
PG121,Giáo dục quốc phòng,6.0,4
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,6.7,3
SH131,Pháp luật đại cương,5.8,2
VL101,Tiếng Việt thực hành,5.9,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,8.4,3
CF212,Cấu trúc dữ liệu,6.1,3
CF301,Ngôn ngữ hình thức và Otomat,2.0,3
CS110,Kỹ thuật số,3.4,2
CS212,Kiến trúc máy tính,5.3,3
CS315,Nguyên lý hệ điều hành,8.0,3
IS222,Cơ sở dữ liệu,1.2,3
IS332,Phân tích thiết kế hướng đối tượng,5.0,3
MA110,Giải tích 1,3.0,3
MA111,Giải tích 2,-1.0,3
MA120,Đại số tuyến tính,5.7,3
MA231,Xác suất thống kê ứng dụng,-1.0,4
MI201,Toán rời rạc,5.2,3
MI312,Đồ họa,2.6,2
NW212,Mạng máy tính,2.1,2
PE201,Tiếng Anh trong tin học 1A,6.5,2
PE302,Tiếng Anh trong tin học 1B,6.1,2
PE303,Tiếng Anh trong tin học 2A,5.0,2
PE404,Tiếng Anh trong tin học 2B,-1.0,2
SE302,Công nghệ phần mềm,8.2,2
SE380,Project,6.1,3
SE422,Quản lý dự án phần mềm,6.9,3
SM201,Phương pháp luận nghiên cứu khoa học,6.7,3
