Mã HP,Tên HP,Điểm,Số TC
CF231,Lý thuyết thông tin và mã hóa,5.7,2
CS100,Tin đại cương,5.1,2
CS121,Ngôn ngữ lập trình,4.5,3
CS122,Lập trình hướng đối tượng,5.0,3
EC102,Nhập môn kinh tế học,5.2,2
GE100A,Tiếng Anh cho người mới bắt đầu,3.7,0
GE101,Tiếng Anh sơ cấp 1,2.6,2
GJ101,Tiếng Nhật 1,5.0,2
GJ102,Tiếng Nhật 2,5.2,2
IS314,Hệ thống thông tin,5.1,3
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",6.5,3
MA103,Số và cấu trúc đại số,4.1,2
MA104,Số và cấu trúc đại số,7.5,3
ML111,Triết học Mác – Lênin,7.3,2
ML112,Kinh tế chính trị và CNXH khoa học,6.1,3
ML202,Tư tưởng Hồ Chí Minh,7.3,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.0,3
NA151,Khoa học môi trường,5.1,2
PG100,Giáo dục thể chất,7.3,4
PG121,Giáo dục quốc phòng,6.5,4
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,7.3,3
SH131,Pháp luật đại cương,5.0,2
VL101,Tiếng Việt thực hành,5.6,2
AD204,Ẩm thực Việt nam,9.0,4
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,7.0,3
CF212,Cấu trúc dữ liệu,1.6,3
CF301,Ngôn ngữ hình thức và Otomat,5.0,3
CS110,Kỹ thuật số,5.7,2
CS212,Kiến trúc máy tính,1.8,3
CS223,Lập trình Java,5.9,3
CS315,Nguyên lý hệ điều hành,6.2,3
CS316,Hệ điều hành Unix,4.5,3
IS222,Cơ sở dữ liệu,3.9,3
IS322,Hệ quản trị cơ sở dữ liệu,1.2,3
IS332,Phân tích thiết kế hướng đối tượng,6.1,3
IS383,Hệ thống thông tin nâng cao,0.0,2
MA110,Giải tích 1,5.0,3
MA111,Giải tích 2,5.9,3
MA120,Đại số tuyến tính,6.0,3
MA231,Xác suất thống kê ứng dụng,4.4,4
MI201,Toán rời rạc,6.6,3
MI321,Trí tuệ nhân tạo,9.0,3
NW212,Mạng máy tính,5.7,2
SE302,Công nghệ phần mềm,7.1,2
SE380,Project,7.7,3
SE422,Quản lý dự án phần mềm,6.4,3
SM201,Phương pháp luận nghiên cứu khoa học,7.6,3
