Mã HP,Tên HP,Điểm,Số TC
CF231,Lý thuyết thông tin và mã hóa,6.2,2
CS100,Tin đại cương,7.7,2
CS101,Công dân số,8.3,2
CS121,Ngôn ngữ lập trình,9.5,3
CS122,Lập trình hướng đối tượng,6.3,3
CS320,Học máy,1.3,3
EC102,Nhập môn kinh tế học,4.3,2
GE101,Tiếng Anh sơ cấp 1,5.4,2
GE102,Tiếng Anh sơ cấp 2,5.6,2
GE103,Tiếng Anh sơ cấp 3,7.2,2
GE121,Tiếng Anh sơ trung cấp 1,2.0,2
GE201,Tiếng Anh sơ trung cấp 1,2.2,2
GE202,Tiếng Anh sơ trung cấp 2,-1.0,2
GF101,Tiếng Pháp 1,6.4,2
GF102,Tiếng Pháp 2,5.8,2
IS314,Hệ thống thông tin,6.5,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.5,3
MA104,Số và cấu trúc đại số,5.8,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,8.0,3
ML113,Triết học Mác - Lênin,6.1,3
ML114,Kinh tế chính trị Mác - Lênin,9.4,2
ML115,Chủ nghĩa xã hội khoa học,8.8,2
ML202,Tư tưởng Hồ Chí Minh,8.2,2
ML204,Lịch sử Đảng,7.3,2
NA151,Khoa học môi trường,8.6,2
PG100,Giáo dục thể chất,6.0,4
PG121,Giáo dục quốc phòng,5.5,4
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,8.5,3
SH131,Pháp luật đại cương,9.1,2
VL101,Tiếng Việt thực hành,7.0,2
AD206,Ẩm thực Việt Nam,8.5,3
CF211,Phân tích và thiết kế thuật toán,10.0,2
CF212,Cấu trúc dữ liệu,10.0,3
CS110,Kỹ thuật số,5.6,2
CS212,Kiến trúc máy tính,6.8,3
CS315,Nguyên lý hệ điều hành,9.5,3
CS321,Nhập môn khoa học dữ liệu,5.3,2
FN334,Đầu tư chứng khoán,6.5,2
IS222,Cơ sở dữ liệu,4.0,3
IS322,Hệ quản trị cơ sở dữ liệu,4.0,3
IS332,Phân tích thiết kế hướng đối tượng,7.4,3
IS345,An toàn thông tin,2.8,3
IT320,Phát triển ứng dụng với Python,1.5,3
IT333,Công nghệ Web,6.5,3
MA110,Giải tích 1,5.9,3
MA111,Giải tích 2,7.8,3
MA120,Đại số tuyến tính,7.6,3
MA231,Xác suất thống kê ứng dụng,7.5,4
MI201,Toán rời rạc,9.9,3
MI312,Đồ họa,7.1,2
NW212,Mạng máy tính,5.7,2
SE302,Công nghệ phần mềm,7.3,2
SE422,Quản lý dự án phần mềm,7.0,3
