Mã HP,Tên HP,Điểm,Số TC
BA102,Quản trị học đại cương,3.7,3
CS121,Ngôn ngữ lập trình,10.0,3
CS122,Lập trình hướng đối tượng,-1.0,3
EC101,Kinh tế học đại cương,7.9,3
EC204,Kinh tế vi mô,5.0,3
EC205,Kinh tế vĩ mô,1.8,3
EC313,Mô hình hóa và ứng dụng,3.4,3
GE100A,Tiếng Anh cho người mới bắt đầu,5.0,0
GE101A,Tiếng Anh sơ cấp 1,6.2,2
GE102,Tiếng Anh sơ cấp 2,5.0,2
GE103,Tiếng Anh sơ cấp 3,5.5,2
GE201,Tiếng Anh sơ trung cấp 1,5.6,2
GE202,Tiếng Anh sơ trung cấp 2,3.0,2
GZ101,Tiếng Trung 1,2.1,2
IS223,Cơ sở dữ liệu và khai phá dữ liệu,6.2,3
IS314,Hệ thống thông tin,6.7,3
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",7.1,3
MA213,Phương trình vi phân,9.0,3
MA216,Giải tích lồi,2.6,2
MA234,Thống Kê,5.5,2
MI332,Thực hành tính toán,2.6,3
ML111,Triết học Mác – Lênin,6.5,2
ML112,Kinh tế chính trị và CNXH khoa học,6.9,3
ML202,Tư tưởng Hồ Chí Minh,6.6,2
NA151,Khoa học môi trường,7.0,2
PG110,GDTC: Bơi cơ bản,8.6,1
PG113,GDTC: Bóng rổ cơ bản,-1.0,1
PG115,GDTC: Bóng chuyền cơ bản,7.3,1
PG118,GDTC: Thể dục cơ bản,7.9,1
PG121,Giáo dục quốc phòng,6.4,4
SH131,Pháp luật đại cương,5.6,2
VL101,Tiếng Việt thực hành,8.0,2
MA110,Giải tích 1,5.2,3
MA111,Giải tích 2,6.0,3
MA230,Xác suất,3.8,3
MA313,Hàm biến phức,9.0,2
MA323,Số học thuật toán,4.2,2
MI201,Toán rời rạc,1.4,3
