Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,5.5,2
CS121,Ngôn ngữ lập trình,2.3,3
CS212A,Kiến trúc máy tính 1,3.0,2
GE100,Tiếng Anh cho người mới bắt đầu,6.0,2
GE101A,Tiếng Anh sơ cấp 1,-1.0,2
GF101,Tiếng Pháp 1,8.7,2
GF102,Tiếng Pháp 2,8.1,2
MA100A,Toán 1,5.5,2
MA110A,Giải tích 1A,8.0,2
MA111A,Giải tích 2A,5.0,2
MA111B,Giải tích 2B,7.0,2
MA120A,Đại số tuyến tính 1,5.0,2
ML111,Triết học Mác – Lênin,6.2,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,8.2,3
NA151,Khoa học môi trường,5.0,2
PG100,Giáo dục thể chất,7.2,4
PG122,GDQP: Đường lối quân sự của Đảng,0.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,5.0,1
PG124,GDQP: Quân sự chung,6.0,1
PG125,GDQP: Kỹ thuật bắn súng,6.0,1
SH131,Pháp luật đại cương,3.0,2
CS312,Lập trình hệ thống,5.0,3
CS315,Nguyên lý hệ điều hành,0.0,3
IS222,Cơ sở dữ liệu,0.0,3
MA212,Phương trình vi phân,9.0,2
MA222,Đại số đại cương,8.0,2
MA231,Xác suất thống kê ứng dụng,0.0,4
MI201,Toán rời rạc,0.0,3
MI414,Giao diện người máy,-1.0,2
NW212,Mạng máy tính,0.0,2
