Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,3.1,2
CS110,Kỹ thuật số,5.9,2
CS121,Ngôn ngữ lập trình,5.8,3
CS122,Lập trình hướng đối tượng,0.0,3
CS212,Kiến trúc máy tính,5.8,3
EC102,Nhập môn kinh tế học,0.0,2
GE111,Tiếng Anh sơ cấp 1,4.0,2
GE112,Tiếng Anh sơ cấp 2,4.6,2
GE121,Tiếng Anh sơ trung cấp 1,4.2,2
GZ101,Tiếng Trung 1,4.2,2
IS222,Cơ sở dữ liệu,3.4,3
IS322,Hệ quản trị cơ sở dữ liệu,4.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",3.7,3
MA104,Số và cấu trúc đại số,3.2,3
MA110,Giải tích 1,0.0,3
MA120,Đại số tuyến tính,7.0,3
MI201,Toán rời rạc,5.2,3
ML113,Triết học Mác - Lênin,7.7,3
ML114,Kinh tế chính trị Mác - Lênin,6.6,2
ML115,Chủ nghĩa xã hội khoa học,0.0,2
ML204,Lịch sử Đảng,6.2,2
NA151,Khoa học môi trường,5.0,2
NW212,Mạng máy tính,0.0,2
PG110,GDTC: Bơi cơ bản,7.9,1
SH131,Pháp luật đại cương,5.8,2
VL101,Tiếng Việt thực hành,5.8,2
CS314,Lập trình ứng dụng di động,0.0,2
IS332,Phân tích thiết kế hướng đối tượng,6.4,3
