Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,4.3,3
CS100,Tin đại cương,5.2,2
CS101,Công dân số,8.5,2
CS110,Kỹ thuật số,4.0,2
CS121,Ngôn ngữ lập trình,4.2,3
CS122,Lập trình hướng đối tượng,1.2,3
CS212,Kiến trúc máy tính,1.6,3
EC102,Nhập môn kinh tế học,6.6,2
GE101,Tiếng Anh sơ cấp 1,4.4,2
GE102,Tiếng Anh sơ cấp 2,3.5,2
GE112,Tiếng Anh sơ cấp 2,-1.0,2
GZ101,Tiếng Trung 1,8.7,2
GZ102,Tiếng Trung 2,1.2,2
IS222,Cơ sở dữ liệu,3.1,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.0,3
MA110,Giải tích 1,5.2,3
MA111,Giải tích 2,3.7,3
MA120,Đại số tuyến tính,4.0,3
MA230,Xác suất,4.7,3
MA234,Thống Kê,-1.0,2
MA239,Xác suất thống kê,3.7,4
MI201,Toán rời rạc,5.7,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,6.6,3
ML113,Triết học Mác - Lênin,8.0,3
ML114,Kinh tế chính trị Mác - Lênin,8.2,2
ML115,Chủ nghĩa xã hội khoa học,7.4,2
ML202,Tư tưởng Hồ Chí Minh,6.6,2
ML204,Lịch sử Đảng,9.4,2
NA151,Khoa học môi trường,8.8,2
NW212,Mạng máy tính,4.1,2
SH131,Pháp luật đại cương,7.2,2
VL101,Tiếng Việt thực hành,8.5,2
AD240,Nhiếp ảnh cơ bản,2.4,3
AD241,Dẫn chương trình (MC),9.5,3
AD314,Nhảy hiện đại,-1.0,4
AI220,Các công cụ lập trình trí tuệ nhân tạo,1.8,3
CF211,Phân tích và thiết kế thuật toán,7.1,2
CS320,Học máy,1.2,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
IS314,Hệ thống thông tin,6.8,3
IS326,Khai phá dữ liệu,2.4,3
MI302,Tối ưu hóa,-1.0,2
