Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.3,2
CS121,Ngôn ngữ lập trình,7.0,3
CS122,Lập trình hướng đối tượng,8.5,3
EC101,Kinh tế học đại cương,7.0,3
FN201A,Lý thuyết tài chính tiền tệ,5.5,2
GE100,Tiếng Anh cho người mới bắt đầu,5.9,2
GE101A,Tiếng Anh sơ cấp 1,7.1,2
GE102A,Tiếng Anh sơ cấp 2,6.5,2
GE201A,Tiếng Anh sơ trung cấp 1,5.3,2
GE202A,Tiếng Anh sơ trung cấp 2,5.0,2
GJ101,Tiếng Nhật 1,7.7,2
GJ102,Tiếng Nhật 2,-1.0,2
IM201,Kỹ năng soạn thảo VB (MS office),-1.0,3
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",-1.0,3
MA102,Toán cơ sở,6.1,3
ML111,Triết học Mác – Lênin,6.0,2
ML112,Kinh tế chính trị và CNXH khoa học,6.5,3
ML202,Tư tưởng Hồ Chí Minh,6.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,6.0,3
NA151,Khoa học môi trường,7.0,2
PG100,Giáo dục thể chất,6.4,4
PG118,GDTC: Thể dục cơ bản,-1.0,1
PG121,Giáo dục quốc phòng,6.2,4
SH131,Pháp luật đại cương,5.0,2
VL101,Tiếng Việt thực hành,6.0,2
AC201,Nguyên lý kế toán,1.7,3
AD211,Văn hóa Hà Nội,6.0,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,6.4,3
BA101,Quản trị học,-1.0,2
BA325,Nghiệp vụ xuất nhập khẩu,5.7,2
BK321A,Thanh toán quốc tế,5.0,2
CF212,Cấu trúc dữ liệu,6.0,3
CS110,Kỹ thuật số,6.2,2
CS224,Lập trình .Net,0.0,3
CS315,Nguyên lý hệ điều hành,0.0,3
CS324,Kỹ thuật lập trình,10.0,2
EC202,Kinh tế vi mô,-1.0,2
EC203,Kinh tế vĩ mô,5.0,2
FN221,Tài chính công,4.2,2
IS222,Cơ sở dữ liệu,0.0,3
IS332,Phân tích thiết kế hướng đối tượng,5.0,3
IS333,Phân tích thiết kế hệ thống thông tin,-1.0,2
MA120,Đại số tuyến tính,-1.0,3
MA142,"Đại số tuyến tính, giải tích và ứng dụng trong kinh tế",-1.0,4
MK201,Nguyên lý marketing,5.9,2
MK311,Quản trị Marketing,-1.0,3
MK423,Quan hệ cộng đồng,5.8,2
PE201,Tiếng Anh trong tin học 1A,5.7,2
PE302,Tiếng Anh trong tin học 1B,6.8,2
PE303,Tiếng Anh trong tin học 2A,6.4,2
PE404,Tiếng Anh trong tin học 2B,5.7,2
SM201,Phương pháp luận nghiên cứu khoa học,8.0,3
