Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,6.9,3
CS100,Tin đại cương,7.8,2
CS102,Công dân số,3.1,2
CS110,Kỹ thuật số,7.6,2
CS121,Ngôn ngữ lập trình,8.6,3
CS122,Lập trình hướng đối tượng,7.0,3
CS212,Kiến trúc máy tính,5.7,3
EC102,Nhập môn kinh tế học,6.0,2
GE101,Tiếng Anh sơ cấp 1,6.7,2
GE102,Tiếng Anh sơ cấp 2,6.2,2
GE103,Tiếng Anh sơ cấp 3,7.0,2
GE201,Tiếng Anh sơ trung cấp 1,6.7,2
GE202,Tiếng Anh sơ trung cấp 2,5.0,2
GE205,Tiếng Anh sơ trung cấp 3,4.8,2
GJ101,Tiếng Nhật 1,8.3,2
IS222,Cơ sở dữ liệu,5.5,3
IS314,Hệ thống thông tin,7.3,3
IS322,Hệ quản trị cơ sở dữ liệu,5.1,3
IS330,Dữ liệu lớn,7.4,2
IT320,Phát triển ứng dụng với Python,8.0,3
IT333,Công nghệ Web,2.1,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",9.3,3
MA104,Số và cấu trúc đại số,6.5,3
MA110,Giải tích 1,6.2,3
MA111,Giải tích 2,4.6,3
MA120,Đại số tuyến tính,6.0,3
MA231,Xác suất thống kê ứng dụng,7.9,4
MI201,Toán rời rạc,6.0,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,9.1,3
ML113,Triết học Mác - Lênin,9.8,3
ML114,Kinh tế chính trị Mác - Lênin,8.2,2
ML115,Chủ nghĩa xã hội khoa học,8.6,2
ML202,Tư tưởng Hồ Chí Minh,8.1,2
ML204,Lịch sử Đảng,8.9,2
NA151,Khoa học môi trường,8.2,2
NW212,Mạng máy tính,4.7,2
SE302,Công nghệ phần mềm,2.3,2
SH131,Pháp luật đại cương,7.3,2
VL101,Tiếng Việt thực hành,7.6,2
AD206,Ẩm thực Việt Nam,8.8,3
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,7.0,3
CF211,Phân tích và thiết kế thuật toán,1.9,2
CS314,Lập trình ứng dụng di động,2.4,2
CS315,Nguyên lý hệ điều hành,10.0,3
IS332,Phân tích thiết kế hướng đối tượng,7.3,3
IT380,Dự án Công nghệ thông tin,7.3,2
MI312,Đồ họa,6.1,2
