Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.4,2
CS121,Ngôn ngữ lập trình,5.3,3
CS122,Lập trình hướng đối tượng,7.3,3
EC102,Nhập môn kinh tế học,6.7,2
GE101,Tiếng Anh sơ cấp 1,8.3,2
GE102,Tiếng Anh sơ cấp 2,7.6,2
GE103,Tiếng Anh sơ cấp 3,7.8,2
GE201,Tiếng Anh sơ trung cấp 1,6.4,2
GE202,Tiếng Anh sơ trung cấp 2,5.3,2
GE205,Tiếng Anh sơ trung cấp 3,2.3,2
GE301,Tiếng Anh trung cấp 1,-1.0,2
GF101,Tiếng Pháp 1,1.5,2
GF102,Tiếng Pháp 2,-1.0,2
IM001,Kỹ năng CNTT cơ bản,5.0,0
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.3,3
MA103,Số và cấu trúc đại số,4.4,2
ML111,Triết học Mác – Lênin,6.0,2
ML112,Kinh tế chính trị và CNXH khoa học,5.5,3
ML202,Tư tưởng Hồ Chí Minh,6.0,2
ML204,Lịch sử Đảng,5.1,2
NA151,Khoa học môi trường,6.3,2
PG100,Giáo dục thể chất,8.0,4
PG122,GDQP: Đường lối quân sự của Đảng,6.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,1.8,1
PG124,GDQP: Quân sự chung,5.3,1
PG125,GDQP: Kỹ thuật bắn súng,5.3,1
SH131,Pháp luật đại cương,5.0,2
VL101,Tiếng Việt thực hành,6.8,2
AD314,Nhảy hiện đại,6.4,4
CF212,Cấu trúc dữ liệu,1.9,3
CS110,Kỹ thuật số,-1.0,2
CS223,Lập trình Java,1.2,3
IS222,Cơ sở dữ liệu,1.2,3
MA110,Giải tích 1,4.4,3
MA111,Giải tích 2,2.2,3
MA120,Đại số tuyến tính,5.1,3
MA231,Xác suất thống kê ứng dụng,-1.0,4
MI201,Toán rời rạc,4.1,3
MI312,Đồ họa,1.2,2
