Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.9,2
CS121,Ngôn ngữ lập trình,6.2,3
CS122,Lập trình hướng đối tượng,-1.0,3
EC102,Nhập môn kinh tế học,6.6,2
GE100,Tiếng Anh cho người mới bắt đầu,7.7,2
GE101A,Tiếng Anh sơ cấp 1,-1.0,2
GF101,Tiếng Pháp 1,5.6,2
GZ101,Tiếng Trung 1,-1.0,2
IM001,Kỹ năng CNTT cơ bản,0.0,0
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",5.0,3
MA103,Số và cấu trúc đại số,-1.0,2
ML111,Triết học Mác – Lênin,6.3,2
ML112,Kinh tế chính trị và CNXH khoa học,2.4,3
ML202,Tư tưởng Hồ Chí Minh,6.5,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,2.1,3
NA151,Khoa học môi trường,2.3,2
PG106,GDTC: Bóng bàn cơ bản,-1.0,1
PG118,GDTC: Thể dục cơ bản,3.0,1
PG122,GDQP: Đường lối quân sự của Đảng,1.8,1
PG123,GDQP: Công tác quốc phòng - an ninh,-1.0,1
PG124,GDQP: Quân sự chung,-1.0,1
PG125,GDQP: Kỹ thuật bắn súng,-1.0,1
SH131,Pháp luật đại cương,5.6,2
VL101,Tiếng Việt thực hành,5.0,2
CS110,Kỹ thuật số,1.7,2
CS212,Kiến trúc máy tính,-1.0,3
IS222,Cơ sở dữ liệu,-1.0,3
MA120,Đại số tuyến tính,4.0,3
MA231,Xác suất thống kê ứng dụng,-1.0,4
MI201,Toán rời rạc,-1.0,3
TC311,Kỹ thuật truyền tin,-1.0,3
