Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,6.3,3
CS100,Tin đại cương,6.8,2
CS101,Công dân số,10.0,2
CS110,Kỹ thuật số,6.3,2
CS121,Ngôn ngữ lập trình,3.6,3
CS122,Lập trình hướng đối tượng,4.4,3
CS212,Kiến trúc máy tính,6.4,3
EC102,Nhập môn kinh tế học,6.2,2
GE101,Tiếng Anh sơ cấp 1,4.2,2
GE102,Tiếng Anh sơ cấp 2,4.8,2
GZ101,Tiếng Trung 1,7.2,2
IS222,Cơ sở dữ liệu,5.7,3
IS314,Hệ thống thông tin,7.5,3
IS322,Hệ quản trị cơ sở dữ liệu,4.0,3
IS330,Dữ liệu lớn,8.4,2
IS334,Quản lý dự án hệ thống thông tin,7.8,3
IT320,Phát triển ứng dụng với Python,-1.0,3
IT333,Công nghệ Web,6.5,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.0,3
MA104,Số và cấu trúc đại số,4.2,3
MA110,Giải tích 1,6.8,3
MA111,Giải tích 2,4.3,3
MA120,Đại số tuyến tính,5.2,3
MA231,Xác suất thống kê ứng dụng,4.1,4
MI201,Toán rời rạc,5.7,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,7.3,3
ML113,Triết học Mác - Lênin,9.6,3
ML114,Kinh tế chính trị Mác - Lênin,9.0,2
ML115,Chủ nghĩa xã hội khoa học,8.4,2
ML202,Tư tưởng Hồ Chí Minh,7.3,2
ML204,Lịch sử Đảng,6.0,2
NA151,Khoa học môi trường,8.9,2
NW212,Mạng máy tính,4.1,2
PG102,GDTC: Thể dục cổ truyền cơ bản,1.5,1
PG106,GDTC: Bóng bàn cơ bản,4.2,1
PG115,GDTC: Bóng chuyền cơ bản,6.0,1
PG118,GDTC: Thể dục cơ bản,-1.0,1
SE302,Công nghệ phần mềm,7.5,2
SH131,Pháp luật đại cương,8.1,2
VL101,Tiếng Việt thực hành,7.7,2
AD216,Kỹ năng sống,8.5,3
CS224,Lập trình .Net,-1.0,3
CS314,Lập trình ứng dụng di động,2.1,2
CS315,Nguyên lý hệ điều hành,8.0,3
CS320,Học máy,-1.0,3
CS321,Nhập môn khoa học dữ liệu,6.4,2
IP404,Thực tập ngành CNTT,0.0,2
IS326,Khai phá dữ liệu,-1.0,3
IS332,Phân tích thiết kế hướng đối tượng,7.3,3
IT332,Internet of Things,2.1,2
IT380,Dự án Công nghệ thông tin,8.0,2
MI312,Đồ họa,10.0,2
