Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,7.2,3
CS100,Tin đại cương,8.2,2
CS102,Công dân số,7.8,2
CS110,Kỹ thuật số,8.2,2
CS121,Ngôn ngữ lập trình,10.0,3
CS122,Lập trình hướng đối tượng,7.2,3
CS212,Kiến trúc máy tính,4.8,3
EC102,Nhập môn kinh tế học,7.4,2
GE101,Tiếng Anh sơ cấp 1,7.7,2
GE102,Tiếng Anh sơ cấp 2,6.2,2
GE103,Tiếng Anh sơ cấp 3,5.3,2
GE201,Tiếng Anh sơ trung cấp 1,4.6,2
GE202,Tiếng Anh sơ trung cấp 2,6.3,2
GE205,Tiếng Anh sơ trung cấp 3,4.6,2
GE231,Tiếng Anh trung cấp 1,4.9,2
GE232,Tiếng Anh trung cấp 2,0.0,2
GZ101,Tiếng Trung 1,8.9,2
GZ102,Tiếng Trung 2,6.6,2
IS222,Cơ sở dữ liệu,5.8,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.9,3
MA110,Giải tích 1,3.7,3
MA111,Giải tích 2,0.0,3
MA120,Đại số tuyến tính,7.2,3
MA239,Xác suất thống kê,6.3,4
MI201,Toán rời rạc,8.1,3
ML113,Triết học Mác - Lênin,9.3,3
ML114,Kinh tế chính trị Mác - Lênin,9.3,2
ML115,Chủ nghĩa xã hội khoa học,9.2,2
ML202,Tư tưởng Hồ Chí Minh,8.8,2
ML204,Lịch sử Đảng,8.8,2
NA151,Khoa học môi trường,8.8,2
NW212,Mạng máy tính,0.0,2
SH131,Pháp luật đại cương,8.4,2
VL101,Tiếng Việt thực hành,7.7,2
AD241,Dẫn chương trình (MC),9.0,3
AD314,Nhảy hiện đại,9.3,4
AI130,Nhập môn trí tuệ nhân tạo,7.0,3
AI220,Các công cụ lập trình trí tuệ nhân tạo,7.3,3
CF211,Phân tích và thiết kế thuật toán,10.0,2
CS320,Học máy,0.0,3
CS321,Nhập môn khoa học dữ liệu,6.8,2
CS425,Một số vấn đề hiện đại trong khoa học máy tính,9.5,2
IS345,An toàn thông tin,0.0,3
MA238,Thống kê nâng cao,5.4,3
MI302,Tối ưu hóa,-1.0,2
