Mã HP,Tên HP,Điểm,Số TC
CF231,Lý thuyết thông tin và mã hóa,7.7,2
CS100,Tin đại cương,3.8,2
CS121,Ngôn ngữ lập trình,9.0,3
CS122,Lập trình hướng đối tượng,5.0,3
EC102,Nhập môn kinh tế học,6.1,2
GE101,Tiếng Anh sơ cấp 1,6.8,2
GE102,Tiếng Anh sơ cấp 2,5.4,2
GE103,Tiếng Anh sơ cấp 3,-1.0,2
GE201,Tiếng Anh sơ trung cấp 1,5.2,2
GE202,Tiếng Anh sơ trung cấp 2,-1.0,2
GF101,Tiếng Pháp 1,9.2,2
GF102,Tiếng Pháp 2,9.0,2
IM001,Kỹ năng CNTT cơ bản,5.0,0
IM201,Kỹ năng soạn thảo VB (MS office),9.0,3
IP401,Thực tập ngành Khoa học máy tính,8.5,2
IS314,Hệ thống thông tin,6.5,3
IS329,Dữ liệu lớn,9.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.1,3
MA103,Số và cấu trúc đại số,5.9,2
ML111,Triết học Mác – Lênin,8.5,2
ML112,Kinh tế chính trị và CNXH khoa học,6.5,3
ML202,Tư tưởng Hồ Chí Minh,7.3,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,8.2,3
NA151,Khoa học môi trường,7.2,2
PG100,Giáo dục thể chất,7.2,4
PG121,Giáo dục quốc phòng,6.8,4
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,8.4,3
SH131,Pháp luật đại cương,6.4,2
VL101,Tiếng Việt thực hành,8.0,2
AD206,Ẩm thực Việt Nam,9.0,3
CF212,Cấu trúc dữ liệu,8.3,3
CF301,Ngôn ngữ hình thức và Otomat,7.0,3
CS110,Kỹ thuật số,7.3,2
CS212,Kiến trúc máy tính,10.0,3
CS223,Lập trình Java,3.0,3
CS224,Lập trình .Net,5.0,3
CS315,Nguyên lý hệ điều hành,7.6,3
CS425,Một số vấn đề hiện đại trong khoa học máy tính,10.0,2
IS222,Cơ sở dữ liệu,6.4,3
IS322,Hệ quản trị cơ sở dữ liệu,5.0,3
IS332,Phân tích thiết kế hướng đối tượng,6.4,3
MA110,Giải tích 1,5.2,3
MA111,Giải tích 2,8.5,3
MA120,Đại số tuyến tính,6.1,3
MA231,Xác suất thống kê ứng dụng,5.0,4
MI201,Toán rời rạc,7.3,3
MI312,Đồ họa,6.0,2
MI321,Trí tuệ nhân tạo,9.0,3
NW212,Mạng máy tính,8.5,2
SE302,Công nghệ phần mềm,6.7,2
SE380,Project,7.5,3
SE422,Quản lý dự án phần mềm,8.5,3
SE487,CĐTN: Phát triển phần mềm,9.2,6
SM201,Phương pháp luận nghiên cứu khoa học,9.7,3
