Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.8,2
CS121,Ngôn ngữ lập trình,2.1,3
EC102,Nhập môn kinh tế học,5.0,2
GE101,Tiếng Anh sơ cấp 1,7.4,2
GE102,Tiếng Anh sơ cấp 2,6.8,2
GE103,Tiếng Anh sơ cấp 3,6.5,2
GE201,Tiếng Anh sơ trung cấp 1,5.3,2
GE202,Tiếng Anh sơ trung cấp 2,5.9,2
GE205,Tiếng Anh sơ trung cấp 3,-1.0,2
GK101,Tiếng Hàn 1,8.0,2
GK102,Tiếng Hàn 2,7.1,2
MA103,Số và cấu trúc đại số,2.8,2
ML111,Triết học Mác – Lênin,7.1,2
ML112,Kinh tế chính trị và CNXH khoa học,5.0,3
ML202,Tư tưởng Hồ Chí Minh,7.2,2
ML204,Lịch sử Đảng,6.3,2
NA151,Khoa học môi trường,7.0,2
PG118,GDTC: Thể dục cơ bản,5.6,1
PG120,Thể dục cơ bản nâng cao,5.6,1
PG122,GDQP: Đường lối quân sự của Đảng,1.8,1
PG123,GDQP: Công tác quốc phòng - an ninh,1.8,1
PG124,GDQP: Quân sự chung,6.3,1
PG125,GDQP: Kỹ thuật bắn súng,6.3,1
SH131,Pháp luật đại cương,4.6,2
VL101,Tiếng Việt thực hành,8.0,2
AD213,Hát – Nhạc,9.5,3
AD214,Nâng cao chất lượng giọng hát,9.0,3
AD314,Nhảy hiện đại,9.0,4
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,-1.0,3
