Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.0,2
CS121,Ngôn ngữ lập trình,-1.0,3
EC102,Nhập môn kinh tế học,-1.0,2
GE100,Tiếng Anh cho người mới bắt đầu,9.0,2
GE101A,Tiếng Anh sơ cấp 1,8.6,2
GE102A,Tiếng Anh sơ cấp 2,7.7,2
GE201A,Tiếng Anh sơ trung cấp 1,8.0,2
GE202A,Tiếng Anh sơ trung cấp 2,8.2,2
GJ101,Tiếng Nhật 1,7.1,2
GJ102,Tiếng Nhật 2,-1.0,2
IM001,Kỹ năng CNTT cơ bản,0.0,0
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",-1.0,3
MA103,Số và cấu trúc đại số,-1.0,2
ML111,Triết học Mác – Lênin,3.7,2
ML112,Kinh tế chính trị và CNXH khoa học,-1.0,3
ML202,Tư tưởng Hồ Chí Minh,7.3,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,-1.0,3
NA151,Khoa học môi trường,2.6,2
PG110,GDTC: Bơi cơ bản,-1.0,1
PG118,GDTC: Thể dục cơ bản,-1.0,1
PG122,GDQP: Đường lối quân sự của Đảng,-1.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,-1.0,1
PG124,GDQP: Quân sự chung,7.0,1
PG125,GDQP: Kỹ thuật bắn súng,5.0,1
SH131,Pháp luật đại cương,2.3,2
VL101,Tiếng Việt thực hành,2.4,2
CF212,Cấu trúc dữ liệu,-1.0,3
CS110,Kỹ thuật số,-1.0,2
CS212,Kiến trúc máy tính,-1.0,3
IS222,Cơ sở dữ liệu,-1.0,3
MA110,Giải tích 1,-1.0,3
MA111,Giải tích 2,-1.0,3
MI201,Toán rời rạc,-1.0,3
NW212,Mạng máy tính,-1.0,2
