Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,1.8,2
CS121,Ngôn ngữ lập trình,1.2,3
GE101,Tiếng Anh sơ cấp 1,6.6,2
GE102,Tiếng Anh sơ cấp 2,-1.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.1,3
MA103,Số và cấu trúc đại số,-1.0,2
ML111,Triết học Mác – Lênin,-2.0,2
ML112,Kinh tế chính trị và CNXH khoa học,-1.0,3
NA151,Khoa học môi trường,-1.0,2
PG122,GDQP: Đường lối quân sự của Đảng,1.8,1
PG123,GDQP: Công tác quốc phòng - an ninh,1.8,1
PG124,GDQP: Quân sự chung,7.0,1
PG125,GDQP: Kỹ thuật bắn súng,7.0,1
SH131,Pháp luật đại cương,2.1,2
VL101,Tiếng Việt thực hành,5.3,2
MA120,Đại số tuyến tính,-1.0,3
