Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.3,2
CS102,Công dân số,1.9,2
CS110,Kỹ thuật số,8.0,2
CS121,Ngôn ngữ lập trình,5.5,3
CS122,Lập trình hướng đối tượng,5.3,3
CS212,Kiến trúc máy tính,7.2,3
GE111,Tiếng Anh sơ cấp 1,10.0,2
GE112,Tiếng Anh sơ cấp 2,6.5,2
GE121,Tiếng Anh sơ trung cấp 1,6.8,2
GE222,Tiếng Anh sơ trung cấp 2,6.7,2
IS222,Cơ sở dữ liệu,7.2,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.3,3
MA104,Số và cấu trúc đại số,4.4,3
MA110,Giải tích 1,0.0,3
MA120,Đại số tuyến tính,3.3,3
MI201,Toán rời rạc,0.0,3
ML113,Triết học Mác - Lênin,6.8,3
ML114,Kinh tế chính trị Mác - Lênin,5.4,2
ML115,Chủ nghĩa xã hội khoa học,0.0,2
ML204,Lịch sử Đảng,0.0,2
NW212,Mạng máy tính,0.0,2
PG113,GDTC: Bóng rổ cơ bản,-1.0,1
SH131,Pháp luật đại cương,7.1,2
VL101,Tiếng Việt thực hành,6.2,2
IS332,Phân tích thiết kế hướng đối tượng,6.4,3
