Mã HP,Tên HP,Điểm,Số TC
CF213,Cấu trúc dữ liệu và giải thuật,-1.0,4
CS100,Tin đại cương,7.9,2
CS121,Ngôn ngữ lập trình,8.6,3
CS122,Lập trình hướng đối tượng,6.5,3
CS212,Kiến trúc máy tính,0.0,3
EC102,Nhập môn kinh tế học,-1.0,2
GE111,Tiếng Anh sơ cấp 1,10.0,2
GE112,Tiếng Anh sơ cấp 2,10.0,2
GE121,Tiếng Anh sơ trung cấp 1,7.6,2
GZ101,Tiếng Trung 1,9.5,2
GZ102,Tiếng Trung 2,0.0,2
IS222,Cơ sở dữ liệu,7.2,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.2,3
MA110,Giải tích 1,6.1,3
MA120,Đại số tuyến tính,6.5,3
MI201,Toán rời rạc,4.0,3
ML113,Triết học Mác - Lênin,8.6,3
ML114,Kinh tế chính trị Mác - Lênin,4.0,2
ML115,Chủ nghĩa xã hội khoa học,9.2,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
NA151,Khoa học môi trường,8.3,2
PG113,GDTC: Bóng rổ cơ bản,0.0,1
PG118,GDTC: Thể dục cơ bản,-1.0,1
SH131,Pháp luật đại cương,8.1,2
VL101,Tiếng Việt thực hành,8.0,2
AD314,Nhảy hiện đại,9.7,4
AI130,Nhập môn trí tuệ nhân tạo,8.3,3
IS326,Khai phá dữ liệu,0.0,3
