Mã HP,Tên HP,Điểm,Số TC
CF201A,Lý thuyết thuật toán 1,9.5,2
CF201B,Lý thuyết thuật toán 2,7.0,2
CF212B,Cấu trúc dữ liệu 2,0.0,2
CS121,Ngôn ngữ lập trình,8.0,3
CS122,Lập trình hướng đối tượng,7.3,3
CS122A,Lập trình hướng đối tượng,9.0,2
CS122B,Lập trình hướng đối tượng nâng cao,8.0,2
CS212A,Kiến trúc máy tính 1,6.0,2
CS311A,Hợp ngữ,8.5,2
GE100,Tiếng Anh cho người mới bắt đầu,6.6,2
GE101A,Tiếng Anh sơ cấp 1,7.6,2
GE102A,Tiếng Anh sơ cấp 2,5.4,2
GE201A,Tiếng Anh sơ trung cấp 1,5.0,2
GE202A,Tiếng Anh sơ trung cấp 2,5.1,2
GF101,Tiếng Pháp 1,9.1,2
GF102,Tiếng Pháp 2,7.7,2
IS223A,Cơ sở dữ liệu 2,6.2,2
MA100A,Toán 1,6.5,2
MA110A,Giải tích 1A,7.0,2
MA111A,Giải tích 2A,7.0,2
MA120A,Đại số tuyến tính 1,5.0,2
ML111,Triết học Mác – Lênin,5.0,2
ML112,Kinh tế chính trị và CNXH khoa học,6.0,3
ML202,Tư tưởng Hồ Chí Minh,7.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.0,3
NA151,Khoa học môi trường,6.0,2
NW312A,Thiết kế quản trị mạng,5.2,4
PG100,Giáo dục thể chất,6.5,4
PG121,Giáo dục quốc phòng,7.0,4
SH131,Pháp luật đại cương,5.0,2
CF212A,Cấu trúc dữ liệu 1,5.0,2
CS110,Kỹ thuật số,9.5,2
CS211,Vi điều khiển và ứng dụng,4.0,3
CS223,Lập trình Java,4.2,3
CS224,Lập trình .Net,0.0,3
CS315,Nguyên lý hệ điều hành,5.0,3
CS428,CĐTN: Công nghệ .Net,7.0,6
IS222,Cơ sở dữ liệu,7.5,3
IS332,Phân tích thiết kế hướng đối tượng,5.0,3
IS333,Phân tích thiết kế hệ thống thông tin,6.0,2
MA212,Phương trình vi phân,8.5,2
MA222,Đại số đại cương,6.0,2
MA231,Xác suất thống kê ứng dụng,8.0,4
MA313,Hàm biến phức,6.0,2
MI201,Toán rời rạc,6.0,3
MI312,Đồ họa,5.5,2
NW212,Mạng máy tính,6.0,2
NW332A,An toàn mạng,7.0,4
PE201,Tiếng Anh trong tin học 1A,5.3,2
PE302,Tiếng Anh trong tin học 1B,7.3,2
SE302,Công nghệ phần mềm,7.0,2
