Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.3,2
CS102,Công dân số,7.4,2
CS110,Kỹ thuật số,7.4,2
CS121,Ngôn ngữ lập trình,5.1,3
CS122,Lập trình hướng đối tượng,-1.0,3
CS212,Kiến trúc máy tính,3.8,3
EC102,Nhập môn kinh tế học,4.4,2
GE101,Tiếng Anh sơ cấp 1,9.0,2
GE102,Tiếng Anh sơ cấp 2,7.5,2
GE103,Tiếng Anh sơ cấp 3,7.1,2
GE201,Tiếng Anh sơ trung cấp 1,6.7,2
GE202,Tiếng Anh sơ trung cấp 2,7.1,2
GE205,Tiếng Anh sơ trung cấp 3,6.2,2
GE232,Tiếng Anh trung cấp 2,5.2,2
GE301,Tiếng Anh trung cấp 1,7.5,2
GE333,Tiếng Anh trung cấp 3,0.0,2
GF101,Tiếng Pháp 1,6.2,2
GF102,Tiếng Pháp 2,7.5,2
IS222,Cơ sở dữ liệu,4.2,3
IS322,Hệ quản trị cơ sở dữ liệu,0.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.9,3
MA104,Số và cấu trúc đại số,5.0,3
MA110,Giải tích 1,3.4,3
MA111,Giải tích 2,4.0,3
MA120,Đại số tuyến tính,6.4,3
MA239,Xác suất thống kê,-1.0,4
ML113,Triết học Mác - Lênin,8.2,3
ML114,Kinh tế chính trị Mác - Lênin,5.6,2
ML115,Chủ nghĩa xã hội khoa học,0.0,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML204,Lịch sử Đảng,0.0,2
NW212,Mạng máy tính,-1.0,2
SH131,Pháp luật đại cương,8.4,2
VL101,Tiếng Việt thực hành,6.5,2
CS315,Nguyên lý hệ điều hành,6.7,3
