Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,3.9,2
CS121,Ngôn ngữ lập trình,4.8,3
CS122,Lập trình hướng đối tượng,0.0,3
EC101,Kinh tế học đại cương,-1.0,3
EC102,Nhập môn kinh tế học,5.7,2
GE111,Tiếng Anh sơ cấp 1,4.7,2
GE112,Tiếng Anh sơ cấp 2,4.4,2
GZ101,Tiếng Trung 1,3.0,2
GZ102,Tiếng Trung 2,0.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.1,3
MA104,Số và cấu trúc đại số,4.0,3
ML113,Triết học Mác - Lênin,8.2,3
ML114,Kinh tế chính trị Mác - Lênin,7.4,2
ML115,Chủ nghĩa xã hội khoa học,0.0,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML204,Lịch sử Đảng,4.0,2
NA151,Khoa học môi trường,8.1,2
PG118,GDTC: Thể dục cơ bản,4.4,1
PG121,Giáo dục quốc phòng,6.9,4
SH131,Pháp luật đại cương,7.2,2
VL101,Tiếng Việt thực hành,5.5,2
CS110,Kỹ thuật số,5.4,2
CS212,Kiến trúc máy tính,5.9,3
IS222,Cơ sở dữ liệu,-1.0,3
MI201,Toán rời rạc,0.0,3
NW212,Mạng máy tính,-1.0,2
