Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,8.4,2
CS121,Ngôn ngữ lập trình,6.3,3
CS122,Lập trình hướng đối tượng,5.0,3
EC101,Kinh tế học đại cương,6.3,3
FN201A,Lý thuyết tài chính tiền tệ,5.0,2
GE100,Tiếng Anh cho người mới bắt đầu,6.2,2
GE101A,Tiếng Anh sơ cấp 1,6.2,2
GE102A,Tiếng Anh sơ cấp 2,9.1,2
GE201A,Tiếng Anh sơ trung cấp 1,6.0,2
GE202A,Tiếng Anh sơ trung cấp 2,6.9,2
GF101,Tiếng Pháp 1,8.4,2
GF102,Tiếng Pháp 2,5.0,2
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",5.0,3
ML112,Kinh tế chính trị và CNXH khoa học,6.0,3
ML202,Tư tưởng Hồ Chí Minh,5.5,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.0,3
NA151,Khoa học môi trường,5.0,2
PG100,Giáo dục thể chất,6.9,4
PG121,Giáo dục quốc phòng,6.3,4
SH131,Pháp luật đại cương,5.0,2
AC201,Nguyên lý kế toán,5.0,3
AC210,Kế toán doanh nghiệp,5.0,3
AD211,Văn hóa Hà Nội,-1.0,2
BA101,Quản trị học,5.0,2
BK201,Ngân hàng thương mại 1,5.2,3
CF201,Lý thuyết thuật toán,3.5,3
CS110,Kỹ thuật số,7.0,2
CS212A,Kiến trúc máy tính 1,5.0,2
CS223,Lập trình Java,5.0,3
CS315,Nguyên lý hệ điều hành,5.0,3
CS325,Lập trình PHP,5.0,3
EC202,Kinh tế vi mô,5.0,2
EC203,Kinh tế vĩ mô,6.0,2
FN211D,Nhập môn tài chính doanh nghiệp,5.0,2
FN221,Tài chính công,8.0,2
IS222,Cơ sở dữ liệu,5.0,3
IS223A,Cơ sở dữ liệu 2,0.0,2
IS322,Hệ quản trị cơ sở dữ liệu,5.0,3
IS332,Phân tích thiết kế hướng đối tượng,6.0,3
IS333,Phân tích thiết kế hệ thống thông tin,4.0,2
IS487,CĐTN: Hệ thống thông tin quản lý,-1.0,6
MA231,Xác suất thống kê ứng dụng,5.0,4
MI201,Toán rời rạc,2.0,3
MI312,Đồ họa,5.5,2
MK201,Nguyên lý marketing,6.5,2
NW212,Mạng máy tính,5.0,2
NW312A,Thiết kế quản trị mạng,5.9,4
NW332A,An toàn mạng,6.0,4
PE201,Tiếng Anh trong tin học 1A,5.1,2
PE302,Tiếng Anh trong tin học 1B,0.0,2
PE303,Tiếng Anh trong tin học 2A,7.3,2
SE302,Công nghệ phần mềm,4.0,2
SE487,CĐTN: Phát triển phần mềm,-1.0,6
