Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.0,2
CS121,Ngôn ngữ lập trình,5.7,3
CS122,Lập trình hướng đối tượng,4.0,3
EC102,Nhập môn kinh tế học,3.7,2
GE101,Tiếng Anh sơ cấp 1,6.2,2
GF101,Tiếng Pháp 1,1.8,2
GZ101,Tiếng Trung 1,-1.0,2
IM001,Kỹ năng CNTT cơ bản,5.0,0
IM201,Kỹ năng soạn thảo VB (MS office),-1.0,3
MA103,Số và cấu trúc đại số,-1.0,2
ML111,Triết học Mác – Lênin,6.6,2
ML112,Kinh tế chính trị và CNXH khoa học,-1.0,3
ML202,Tư tưởng Hồ Chí Minh,-1.0,2
NA151,Khoa học môi trường,6.9,2
PG113,GDTC: Bóng rổ cơ bản,3.0,1
PG118,GDTC: Thể dục cơ bản,-1.0,1
PG121,Giáo dục quốc phòng,5.2,4
SH131,Pháp luật đại cương,6.4,2
VL101,Tiếng Việt thực hành,6.5,2
CF212,Cấu trúc dữ liệu,5.0,3
CS110,Kỹ thuật số,2.8,2
CS212,Kiến trúc máy tính,1.5,3
IS222,Cơ sở dữ liệu,-1.0,3
MA120,Đại số tuyến tính,-1.0,3
MI201,Toán rời rạc,-1.0,3
