Mã HP,Tên HP,Điểm,Số TC
CF213,Cấu trúc dữ liệu và giải thuật,0.0,4
CS100,Tin đại cương,6.8,2
CS121,Ngôn ngữ lập trình,7.6,3
CS122,Lập trình hướng đối tượng,5.1,3
EC102,Nhập môn kinh tế học,5.3,2
GE111,Tiếng Anh sơ cấp 1,4.0,2
GE112,Tiếng Anh sơ cấp 2,4.4,2
GJ101,Tiếng Nhật 1,6.6,2
GJ102,Tiếng Nhật 2,0.0,2
IS314,Hệ thống thông tin,8.3,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.6,3
MA239,Xác suất thống kê,4.3,4
ML113,Triết học Mác - Lênin,8.5,3
ML114,Kinh tế chính trị Mác - Lênin,5.9,2
ML115,Chủ nghĩa xã hội khoa học,7.5,2
ML204,Lịch sử Đảng,4.4,2
NA151,Khoa học môi trường,6.4,2
PG106,GDTC: Bóng bàn cơ bản,0.0,1
PG113,GDTC: Bóng rổ cơ bản,0.0,1
PG115,GDTC: Bóng chuyền cơ bản,8.0,1
PG121,Giáo dục quốc phòng,6.4,4
SH131,Pháp luật đại cương,5.9,2
VL101,Tiếng Việt thực hành,5.3,2
CS110,Kỹ thuật số,6.7,2
CS212,Kiến trúc máy tính,0.0,3
IS222,Cơ sở dữ liệu,7.2,3
IS322,Hệ quản trị cơ sở dữ liệu,5.4,3
MA110,Giải tích 1,4.0,3
MA111,Giải tích 2,0.0,3
MA120,Đại số tuyến tính,9.6,3
MI201,Toán rời rạc,0.0,3
