Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,1.5,3
CS100,Tin đại cương,6.8,2
CS102,Công dân số,4.4,2
CS110,Kỹ thuật số,7.5,2
CS121,Ngôn ngữ lập trình,5.7,3
CS122,Lập trình hướng đối tượng,10.0,3
CS212,Kiến trúc máy tính,2.3,3
EC102,Nhập môn kinh tế học,6.2,2
GE101,Tiếng Anh sơ cấp 1,5.0,2
GE102,Tiếng Anh sơ cấp 2,8.8,2
GE103,Tiếng Anh sơ cấp 3,7.6,2
GE121,Tiếng Anh sơ trung cấp 1,2.6,2
GE201,Tiếng Anh sơ trung cấp 1,3.4,2
GE202,Tiếng Anh sơ trung cấp 2,-1.0,2
GE222,Tiếng Anh sơ trung cấp 2,4.1,2
GJ101,Tiếng Nhật 1,8.9,2
GJ102,Tiếng Nhật 2,7.6,2
IS222,Cơ sở dữ liệu,5.4,3
IS314,Hệ thống thông tin,2.6,3
IS322,Hệ quản trị cơ sở dữ liệu,2.1,3
IS330,Dữ liệu lớn,-1.0,2
IT333,Công nghệ Web,-1.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.6,3
MA104,Số và cấu trúc đại số,5.3,3
MA110,Giải tích 1,6.1,3
MA111,Giải tích 2,2.1,3
MA120,Đại số tuyến tính,6.4,3
MA231,Xác suất thống kê ứng dụng,5.9,4
MI201,Toán rời rạc,6.1,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,7.6,3
ML113,Triết học Mác - Lênin,8.6,3
ML114,Kinh tế chính trị Mác - Lênin,10.0,2
ML115,Chủ nghĩa xã hội khoa học,9.1,2
ML202,Tư tưởng Hồ Chí Minh,8.9,2
ML204,Lịch sử Đảng,8.8,2
NA151,Khoa học môi trường,9.3,2
NW212,Mạng máy tính,3.3,2
SH131,Pháp luật đại cương,7.4,2
VL101,Tiếng Việt thực hành,7.7,2
AD214,Nâng cao chất lượng giọng hát,8.5,3
AD216,Kỹ năng sống,9.8,3
CS224,Lập trình .Net,-1.0,3
CS314,Lập trình ứng dụng di động,2.4,2
CS315,Nguyên lý hệ điều hành,2.1,3
IS332,Phân tích thiết kế hướng đối tượng,7.2,3
