Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,9.8,2
CS102,Công dân số,8.4,2
CS110,Kỹ thuật số,5.8,2
CS121,Ngôn ngữ lập trình,9.1,3
CS122,Lập trình hướng đối tượng,8.6,3
CS212,Kiến trúc máy tính,0.0,3
EC102,Nhập môn kinh tế học,4.0,2
GE111,Tiếng Anh sơ cấp 1,7.0,2
GE112,Tiếng Anh sơ cấp 2,5.6,2
GE121,Tiếng Anh sơ trung cấp 1,6.3,2
GE222,Tiếng Anh sơ trung cấp 2,5.9,2
GE231,Tiếng Anh trung cấp 1,5.6,2
GE232,Tiếng Anh trung cấp 2,0.0,2
GJ101,Tiếng Nhật 1,8.2,2
GJ102,Tiếng Nhật 2,8.5,2
IS222,Cơ sở dữ liệu,8.6,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",9.5,3
MA104,Số và cấu trúc đại số,0.0,3
MA110,Giải tích 1,4.0,3
MA111,Giải tích 2,5.4,3
MA120,Đại số tuyến tính,5.7,3
MI201,Toán rời rạc,4.0,3
ML113,Triết học Mác - Lênin,8.7,3
ML114,Kinh tế chính trị Mác - Lênin,8.0,2
ML115,Chủ nghĩa xã hội khoa học,8.6,2
ML204,Lịch sử Đảng,0.0,2
NA151,Khoa học môi trường,8.4,2
PG106,GDTC: Bóng bàn cơ bản,5.0,1
PG113,GDTC: Bóng rổ cơ bản,7.3,1
PG115,GDTC: Bóng chuyền cơ bản,0.0,1
PG118,GDTC: Thể dục cơ bản,5.9,1
SH131,Pháp luật đại cương,8.7,2
VL101,Tiếng Việt thực hành,7.7,2
CS314,Lập trình ứng dụng di động,0.0,2
CS315,Nguyên lý hệ điều hành,0.0,3
