Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.3,2
CS102,Công dân số,5.9,2
CS121,Ngôn ngữ lập trình,6.1,3
CS122,Lập trình hướng đối tượng,6.3,3
EC102,Nhập môn kinh tế học,9.4,2
GE101,Tiếng Anh sơ cấp 1,8.2,2
GE102,Tiếng Anh sơ cấp 2,6.8,2
GE103,Tiếng Anh sơ cấp 3,6.0,2
GE201,Tiếng Anh sơ trung cấp 1,6.1,2
GE202,Tiếng Anh sơ trung cấp 2,5.5,2
GE205,Tiếng Anh sơ trung cấp 3,-1.0,2
GF101,Tiếng Pháp 1,6.7,2
GF102,Tiếng Pháp 2,5.5,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.6,3
MA104,Số và cấu trúc đại số,0.0,3
MA239,Xác suất thống kê,-1.0,4
ML113,Triết học Mác - Lênin,9.8,3
ML114,Kinh tế chính trị Mác - Lênin,9.8,2
ML115,Chủ nghĩa xã hội khoa học,8.0,2
ML202,Tư tưởng Hồ Chí Minh,8.6,2
ML204,Lịch sử Đảng,6.8,2
NA151,Khoa học môi trường,8.9,2
PG102,GDTC: Thể dục cổ truyền cơ bản,-1.0,1
PG113,GDTC: Bóng rổ cơ bản,-1.0,1
PG115,GDTC: Bóng chuyền cơ bản,7.0,1
PG118,GDTC: Thể dục cơ bản,-1.0,1
PG121,Giáo dục quốc phòng,5.7,4
SH131,Pháp luật đại cương,9.5,2
VL101,Tiếng Việt thực hành,8.4,2
CF212,Cấu trúc dữ liệu,-1.0,3
CS110,Kỹ thuật số,7.5,2
CS212,Kiến trúc máy tính,1.9,3
FN334,Đầu tư chứng khoán,-1.0,2
IS222,Cơ sở dữ liệu,2.3,3
MA110,Giải tích 1,0.0,3
MA111,Giải tích 2,-1.0,3
MA120,Đại số tuyến tính,5.3,3
MI201,Toán rời rạc,-1.0,3
NW212,Mạng máy tính,-1.0,2
