Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,-1.0,3
CS100,Tin đại cương,6.8,2
CS102,Công dân số,6.1,2
CS110,Kỹ thuật số,8.1,2
CS121,Ngôn ngữ lập trình,6.8,3
CS122,Lập trình hướng đối tượng,7.8,3
CS212,Kiến trúc máy tính,6.4,3
EC102,Nhập môn kinh tế học,9.0,2
GE101,Tiếng Anh sơ cấp 1,8.0,2
GE102,Tiếng Anh sơ cấp 2,8.1,2
GE103,Tiếng Anh sơ cấp 3,7.7,2
GE201,Tiếng Anh sơ trung cấp 1,8.1,2
GE202,Tiếng Anh sơ trung cấp 2,7.3,2
GE205,Tiếng Anh sơ trung cấp 3,7.1,2
GE231,Tiếng Anh trung cấp 1,7.9,2
GE232,Tiếng Anh trung cấp 2,0.0,2
GJ101,Tiếng Nhật 1,6.7,2
GJ102,Tiếng Nhật 2,5.9,2
IS222,Cơ sở dữ liệu,4.8,3
IS314,Hệ thống thông tin,0.0,3
IS322,Hệ quản trị cơ sở dữ liệu,0.0,3
IS330,Dữ liệu lớn,0.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.2,3
MA104,Số và cấu trúc đại số,4.2,3
MA110,Giải tích 1,0.0,3
MA111,Giải tích 2,0.0,3
MA120,Đại số tuyến tính,6.0,3
MI201,Toán rời rạc,7.6,3
ML113,Triết học Mác - Lênin,10.0,3
ML114,Kinh tế chính trị Mác - Lênin,9.6,2
ML115,Chủ nghĩa xã hội khoa học,9.0,2
ML202,Tư tưởng Hồ Chí Minh,8.3,2
ML204,Lịch sử Đảng,7.9,2
NA151,Khoa học môi trường,8.6,2
NW212,Mạng máy tính,4.8,2
PG120,Thể dục cơ bản nâng cao,0.0,1
SH131,Pháp luật đại cương,9.9,2
VL101,Tiếng Việt thực hành,8.9,2
CS314,Lập trình ứng dụng di động,0.0,2
CS315,Nguyên lý hệ điều hành,10.0,3
