Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,4.9,2
CS102,Công dân số,6.8,2
CS121,Ngôn ngữ lập trình,4.4,3
CS122,Lập trình hướng đối tượng,2.5,3
EC102,Nhập môn kinh tế học,6.2,2
GE101,Tiếng Anh sơ cấp 1,10.0,2
GE102,Tiếng Anh sơ cấp 2,10.0,2
GE103,Tiếng Anh sơ cấp 3,9.0,2
GE201,Tiếng Anh sơ trung cấp 1,7.6,2
GE202,Tiếng Anh sơ trung cấp 2,8.0,2
GE205,Tiếng Anh sơ trung cấp 3,7.2,2
GE232,Tiếng Anh trung cấp 2,6.1,2
GE301,Tiếng Anh trung cấp 1,7.5,2
GE333,Tiếng Anh trung cấp 3,0.0,2
GF101,Tiếng Pháp 1,5.9,2
GF102,Tiếng Pháp 2,6.6,2
GJ101,Tiếng Nhật 1,7.5,2
IS314,Hệ thống thông tin,0.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.2,3
MA104,Số và cấu trúc đại số,4.1,3
MA239,Xác suất thống kê,3.1,4
ML113,Triết học Mác - Lênin,9.4,3
ML114,Kinh tế chính trị Mác - Lênin,8.8,2
ML115,Chủ nghĩa xã hội khoa học,8.3,2
ML202,Tư tưởng Hồ Chí Minh,6.9,2
ML204,Lịch sử Đảng,7.3,2
NA151,Khoa học môi trường,7.0,2
PG100,Giáo dục thể chất,6.5,4
PG121,Giáo dục quốc phòng,5.8,4
SH131,Pháp luật đại cương,8.0,2
VL101,Tiếng Việt thực hành,7.6,2
AD216,Kỹ năng sống,8.2,3
AD218,Hát - Nhạc,0.0,4
CF212,Cấu trúc dữ liệu,-1.0,3
CF301,Ngôn ngữ hình thức và Otomat,-1.0,3
CS110,Kỹ thuật số,4.9,2
CS212,Kiến trúc máy tính,5.1,3
CS223,Lập trình Java,10.0,3
CS315,Nguyên lý hệ điều hành,0.0,3
IS222,Cơ sở dữ liệu,4.1,3
IS322,Hệ quản trị cơ sở dữ liệu,4.5,3
IS332,Phân tích thiết kế hướng đối tượng,7.6,3
MA110,Giải tích 1,0.0,3
MA111,Giải tích 2,0.0,3
MA120,Đại số tuyến tính,5.7,3
MI201,Toán rời rạc,4.3,3
NW212,Mạng máy tính,4.9,2
