Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,-1.0,3
CS100,Tin đại cương,6.9,2
CS110,Kỹ thuật số,7.6,2
CS121,Ngôn ngữ lập trình,10.0,3
CS122,Lập trình hướng đối tượng,6.0,3
GE101,Tiếng Anh sơ cấp 1,8.7,2
GE102,Tiếng Anh sơ cấp 2,7.6,2
GE103,Tiếng Anh sơ cấp 3,7.2,2
GE201,Tiếng Anh sơ trung cấp 1,-1.0,2
GJ101,Tiếng Nhật 1,9.0,2
GJ102,Tiếng Nhật 2,-1.0,2
IS222,Cơ sở dữ liệu,-1.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",5.8,3
MA110,Giải tích 1,0.0,3
MA120,Đại số tuyến tính,5.9,3
ML113,Triết học Mác - Lênin,3.0,3
ML114,Kinh tế chính trị Mác - Lênin,9.2,2
ML115,Chủ nghĩa xã hội khoa học,0.0,2
ML204,Lịch sử Đảng,-1.0,2
NA151,Khoa học môi trường,-1.0,2
SH131,Pháp luật đại cương,2.6,2
VL101,Tiếng Việt thực hành,6.1,2
AI130,Nhập môn trí tuệ nhân tạo,3.8,3
