Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,2.3,2
CS121,Ngôn ngữ lập trình,5.0,3
CS122,Lập trình hướng đối tượng,5.6,3
EC102,Nhập môn kinh tế học,5.0,2
GE100A,Tiếng Anh cho người mới bắt đầu,5.6,0
GE101A,Tiếng Anh sơ cấp 1,-1.0,2
GZ101,Tiếng Trung 1,6.6,2
GZ102,Tiếng Trung 2,4.1,2
IS329,Dữ liệu lớn,7.0,3
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",5.0,3
MA103,Số và cấu trúc đại số,3.8,2
MA104,Số và cấu trúc đại số,3.5,3
ML111,Triết học Mác – Lênin,5.8,2
ML112,Kinh tế chính trị và CNXH khoa học,5.5,3
ML202,Tư tưởng Hồ Chí Minh,8.2,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,7.3,3
NA151,Khoa học môi trường,5.1,2
PG106,GDTC: Bóng bàn cơ bản,7.9,1
PG115,GDTC: Bóng chuyền cơ bản,6.3,1
PG118,GDTC: Thể dục cơ bản,7.2,1
PG122,GDQP: Đường lối quân sự của Đảng,-1.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,5.9,1
PG124,GDQP: Quân sự chung,8.0,1
PG125,GDQP: Kỹ thuật bắn súng,8.0,1
SH131,Pháp luật đại cương,6.8,2
VL101,Tiếng Việt thực hành,6.7,2
AD312,Bóng đá,8.0,4
AD314,Nhảy hiện đại,9.0,4
CF212,Cấu trúc dữ liệu,6.2,3
CF301,Ngôn ngữ hình thức và Otomat,2.9,3
CS110,Kỹ thuật số,4.5,2
CS212,Kiến trúc máy tính,-1.0,3
CS223,Lập trình Java,3.0,3
CS315,Nguyên lý hệ điều hành,7.0,3
IS222,Cơ sở dữ liệu,-1.0,3
MA110,Giải tích 1,2.5,3
MA111,Giải tích 2,2.2,3
MA120,Đại số tuyến tính,1.6,3
MI201,Toán rời rạc,1.4,3
NW212,Mạng máy tính,-1.0,2
SM201,Phương pháp luận nghiên cứu khoa học,5.2,3
