Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,3.5,2
CS121,Ngôn ngữ lập trình,8.5,3
GE100,Tiếng Anh cho người mới bắt đầu,5.1,2
GE101A,Tiếng Anh sơ cấp 1,7.5,2
GE102A,Tiếng Anh sơ cấp 2,5.0,2
GE201A,Tiếng Anh sơ trung cấp 1,6.3,2
GE202A,Tiếng Anh sơ trung cấp 2,-1.0,2
MA102,Toán cơ sở,5.6,3
ML112,Kinh tế chính trị và CNXH khoa học,7.0,3
NA151,Khoa học môi trường,5.5,2
PG106,GDTC: Bóng bàn cơ bản,7.0,1
PG121,Giáo dục quốc phòng,6.8,4
VL101,Tiếng Việt thực hành,7.1,2
CS110,Kỹ thuật số,7.6,2
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,2.1,3
