Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,7.5,2
CS121,Ngôn ngữ lập trình,6.9,3
CS122,Lập trình hướng đối tượng,3.9,3
CS212A,Kiến trúc máy tính 1,9.0,2
CS311A,Hợp ngữ,6.0,2
EC101,Kinh tế học đại cương,5.0,3
GE100,Tiếng Anh cho người mới bắt đầu,8.0,2
GE101A,Tiếng Anh sơ cấp 1,7.0,2
GE102A,Tiếng Anh sơ cấp 2,7.2,2
GE201A,Tiếng Anh sơ trung cấp 1,6.9,2
GE202A,Tiếng Anh sơ trung cấp 2,6.4,2
GF101,Tiếng Pháp 1,10.0,2
IS223A,Cơ sở dữ liệu 2,2.0,2
MA100A,Toán 1,3.0,2
MA110A,Giải tích 1A,6.0,2
MA111A,Giải tích 2A,9.0,2
MA120A,Đại số tuyến tính 1,7.0,2
ML111,Triết học Mác – Lênin,7.0,2
ML112,Kinh tế chính trị và CNXH khoa học,5.7,3
ML202,Tư tưởng Hồ Chí Minh,7.7,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,8.0,3
NA151,Khoa học môi trường,9.0,2
PG100,Giáo dục thể chất,7.2,4
PG121,Giáo dục quốc phòng,6.3,4
SH131,Pháp luật đại cương,8.0,2
CS110,Kỹ thuật số,3.0,2
CS315,Nguyên lý hệ điều hành,4.0,3
IS222,Cơ sở dữ liệu,5.6,3
IS333,Phân tích thiết kế hệ thống thông tin,7.0,2
MA212,Phương trình vi phân,3.5,2
MA222,Đại số đại cương,8.1,2
MA231,Xác suất thống kê ứng dụng,3.9,4
MI414,Giao diện người máy,7.0,2
NW212,Mạng máy tính,5.3,2
PE201,Tiếng Anh trong tin học 1A,7.1,2
PE302,Tiếng Anh trong tin học 1B,6.9,2
