Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,4.8,2
CS102,Công dân số,0.0,2
CS110,Kỹ thuật số,7.8,2
CS121,Ngôn ngữ lập trình,5.6,3
CS122,Lập trình hướng đối tượng,0.0,3
EC102,Nhập môn kinh tế học,9.3,2
GE101,Tiếng Anh sơ cấp 1,7.1,2
GE102,Tiếng Anh sơ cấp 2,6.8,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",9.4,3
MA104,Số và cấu trúc đại số,6.7,3
MA120,Đại số tuyến tính,7.6,3
ML113,Triết học Mác - Lênin,9.3,3
ML114,Kinh tế chính trị Mác - Lênin,9.6,2
ML204,Lịch sử Đảng,8.3,2
PG122,GDQP: Đường lối quân sự của Đảng,2.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,6.0,1
PG124,GDQP: Quân sự chung,2.0,1
PG125,GDQP: Kỹ thuật bắn súng,6.0,1
SH131,Pháp luật đại cương,8.0,2
VL101,Tiếng Việt thực hành,8.0,2
