Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,3.9,2
CS121,Ngôn ngữ lập trình,3.0,3
CS122,Lập trình hướng đối tượng,1.2,3
EC102,Nhập môn kinh tế học,4.5,2
GE100,Tiếng Anh cho người mới bắt đầu,5.1,2
GE101A,Tiếng Anh sơ cấp 1,5.5,2
GE102A,Tiếng Anh sơ cấp 2,5.4,2
IM201,Kỹ năng soạn thảo VB (MS office),6.5,3
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",5.1,3
MA103,Số và cấu trúc đại số,3.0,2
ML111,Triết học Mác – Lênin,4.6,2
ML112,Kinh tế chính trị và CNXH khoa học,4.6,3
ML202,Tư tưởng Hồ Chí Minh,6.6,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,5.2,3
NA151,Khoa học môi trường,6.3,2
PG122,GDQP: Đường lối quân sự của Đảng,-1.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,5.3,1
PG124,GDQP: Quân sự chung,-1.0,1
PG125,GDQP: Kỹ thuật bắn súng,-1.0,1
SH131,Pháp luật đại cương,5.0,2
VL101,Tiếng Việt thực hành,5.7,2
CF212,Cấu trúc dữ liệu,1.2,3
CF231,Lý thuyết thông tin và mã hóa,6.2,2
CS110,Kỹ thuật số,2.6,2
CS212,Kiến trúc máy tính,-1.0,3
ET220,Lý thuyết mạch,6.2,3
IS222,Cơ sở dữ liệu,-1.0,3
MA120,Đại số tuyến tính,5.0,3
MA231,Xác suất thống kê ứng dụng,2.6,4
MI201,Toán rời rạc,-1.0,3
MI312,Đồ họa,2.0,2
SM201,Phương pháp luận nghiên cứu khoa học,1.5,3
TC311,Kỹ thuật truyền tin,5.0,3
