Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,4.7,3
CS100,Tin đại cương,7.4,2
CS102,Công dân số,4.5,2
CS110,Kỹ thuật số,9.5,2
CS121,Ngôn ngữ lập trình,8.9,3
CS122,Lập trình hướng đối tượng,7.4,3
CS212,Kiến trúc máy tính,6.4,3
EC102,Nhập môn kinh tế học,7.0,2
GE101,Tiếng Anh sơ cấp 1,7.2,2
GE102,Tiếng Anh sơ cấp 2,7.8,2
GE103,Tiếng Anh sơ cấp 3,6.1,2
GE121,Tiếng Anh sơ trung cấp 1,6.2,2
GE222,Tiếng Anh sơ trung cấp 2,5.9,2
GE231,Tiếng Anh trung cấp 1,0.0,2
GJ101,Tiếng Nhật 1,8.2,2
GJ102,Tiếng Nhật 2,6.2,2
IS222,Cơ sở dữ liệu,5.9,3
IS314,Hệ thống thông tin,8.5,3
IS322,Hệ quản trị cơ sở dữ liệu,4.2,3
IT333,Công nghệ Web,0.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",9.1,3
MA104,Số và cấu trúc đại số,5.7,3
MA110,Giải tích 1,8.6,3
MA111,Giải tích 2,6.3,3
MA120,Đại số tuyến tính,8.3,3
MA239,Xác suất thống kê,7.5,4
MI201,Toán rời rạc,4.8,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,0.0,3
ML113,Triết học Mác - Lênin,10.0,3
ML114,Kinh tế chính trị Mác - Lênin,7.0,2
ML115,Chủ nghĩa xã hội khoa học,8.3,2
ML202,Tư tưởng Hồ Chí Minh,8.5,2
ML204,Lịch sử Đảng,7.8,2
NA151,Khoa học môi trường,8.7,2
NW212,Mạng máy tính,4.7,2
PG106,GDTC: Bóng bàn cơ bản,4.9,1
PG113,GDTC: Bóng rổ cơ bản,6.6,1
PG115,GDTC: Bóng chuyền cơ bản,0.0,1
PG118,GDTC: Thể dục cơ bản,9.3,1
SH131,Pháp luật đại cương,9.5,2
VL101,Tiếng Việt thực hành,7.0,2
AD213,Hát – Nhạc,9.5,3
AD214,Nâng cao chất lượng giọng hát,9.5,3
CS314,Lập trình ứng dụng di động,7.6,2
CS315,Nguyên lý hệ điều hành,6.2,3
IS332,Phân tích thiết kế hướng đối tượng,7.2,3
IT380,Dự án Công nghệ thông tin,0.0,2
