Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.1,2
CS110,Kỹ thuật số,5.1,2
CS121,Ngôn ngữ lập trình,-1.0,3
GE101,Tiếng Anh sơ cấp 1,-1.0,2
GE102,Tiếng Anh sơ cấp 2,-1.0,2
GF101,Tiếng Pháp 1,3.7,2
GJ101,Tiếng Nhật 1,2.2,2
GJ102,Tiếng Nhật 2,6.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",6.3,3
MA104,Số và cấu trúc đại số,-1.0,3
MA110,Giải tích 1,6.7,3
MA111,Giải tích 2,-1.0,3
MA120,Đại số tuyến tính,5.0,3
ML111,Triết học Mác – Lênin,6.4,2
ML112,Kinh tế chính trị và CNXH khoa học,6.8,3
ML202,Tư tưởng Hồ Chí Minh,5.4,2
ML204,Lịch sử Đảng,7.2,2
NA151,Khoa học môi trường,7.1,2
SH131,Pháp luật đại cương,6.2,2
VL101,Tiếng Việt thực hành,2.1,2
AD215,Ứng dụng PowerPoint,7.0,3
