Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.3,2
CS121,Ngôn ngữ lập trình,6.0,3
CS122,Lập trình hướng đối tượng,3.0,3
EC101,Kinh tế học đại cương,-1.0,3
GE100,Tiếng Anh cho người mới bắt đầu,6.1,2
GE101A,Tiếng Anh sơ cấp 1,6.9,2
GE102A,Tiếng Anh sơ cấp 2,0.0,2
GE201A,Tiếng Anh sơ trung cấp 1,5.0,2
GE202A,Tiếng Anh sơ trung cấp 2,0.0,2
GJ101,Tiếng Nhật 1,-1.0,2
MA102,Toán cơ sở,3.7,3
ML111,Triết học Mác – Lênin,0.0,2
ML112,Kinh tế chính trị và CNXH khoa học,0.0,3
ML202,Tư tưởng Hồ Chí Minh,7.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,0.0,3
NA151,Khoa học môi trường,6.5,2
PG101,GDTC: Lý thuyết,7.5,1
PG106,GDTC: Bóng bàn cơ bản,0.0,1
PG113,GDTC: Bóng rổ cơ bản,0.0,1
PG115,GDTC: Bóng chuyền cơ bản,-1.0,1
PG121,Giáo dục quốc phòng,5.8,4
SH131,Pháp luật đại cương,5.3,2
VL101,Tiếng Việt thực hành,5.3,2
CF212,Cấu trúc dữ liệu,0.0,3
CS110,Kỹ thuật số,1.2,2
CS211,Vi điều khiển và ứng dụng,-1.0,3
CS312,Lập trình hệ thống,0.0,3
ET220,Lý thuyết mạch,0.0,3
IS322,Hệ quản trị cơ sở dữ liệu,0.0,3
MA120,Đại số tuyến tính,-1.0,3
PE201,Tiếng Anh trong tin học 1A,-1.0,2
