Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,-1.0,2
CS121,Ngôn ngữ lập trình,5.7,3
CS122,Lập trình hướng đối tượng,6.0,3
CS320,Học máy,-1.0,3
EC102,Nhập môn kinh tế học,5.5,2
GE101,Tiếng Anh sơ cấp 1,7.6,2
GE102,Tiếng Anh sơ cấp 2,5.2,2
GE103,Tiếng Anh sơ cấp 3,5.5,2
GE201,Tiếng Anh sơ trung cấp 1,-1.0,2
GF101,Tiếng Pháp 1,-1.0,2
GJ101,Tiếng Nhật 1,7.2,2
GZ101,Tiếng Trung 1,6.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",-1.0,3
MA103,Số và cấu trúc đại số,4.1,2
MI322,Trí tuệ nhân tạo và công nghệ tri thức,7.1,3
ML111,Triết học Mác – Lênin,6.5,2
ML112,Kinh tế chính trị và CNXH khoa học,6.2,3
ML202,Tư tưởng Hồ Chí Minh,7.0,2
ML204,Lịch sử Đảng,7.6,2
NA151,Khoa học môi trường,6.2,2
PG106,GDTC: Bóng bàn cơ bản,-1.0,1
PG113,GDTC: Bóng rổ cơ bản,7.8,1
PG118,GDTC: Thể dục cơ bản,1.5,1
PG121,Giáo dục quốc phòng,6.6,4
PG122,GDQP: Đường lối quân sự của Đảng,-1.0,1
SH131,Pháp luật đại cương,5.0,2
VL101,Tiếng Việt thực hành,7.4,2
AD213,Hát – Nhạc,8.0,3
AD250,Dinh dưỡng và tiết chế,7.1,3
CF211,Phân tích và thiết kế thuật toán,-1.0,2
CF212,Cấu trúc dữ liệu,4.3,3
CF301,Ngôn ngữ hình thức và Otomat,1.5,3
CS110,Kỹ thuật số,4.4,2
CS212,Kiến trúc máy tính,2.6,3
CS223,Lập trình Java,5.1,3
CS315,Nguyên lý hệ điều hành,-1.0,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
FN334,Đầu tư chứng khoán,-1.0,2
IT333,Công nghệ Web,1.2,3
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,5.2,3
MA231,Xác suất thống kê ứng dụng,-1.0,4
MI201,Toán rời rạc,3.6,3
MI312,Đồ họa,4.7,2
NW212,Mạng máy tính,4.9,2
