Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,5.0,3
CS100,Tin đại cương,6.0,2
CS102,Công dân số,2.7,2
CS110,Kỹ thuật số,6.7,2
CS121,Ngôn ngữ lập trình,4.7,3
CS122,Lập trình hướng đối tượng,5.4,3
CS212,Kiến trúc máy tính,1.4,3
EC101,Kinh tế học đại cương,-1.0,3
EC102,Nhập môn kinh tế học,4.3,2
GE101,Tiếng Anh sơ cấp 1,6.6,2
GE102,Tiếng Anh sơ cấp 2,5.0,2
GE103,Tiếng Anh sơ cấp 3,5.3,2
GE201,Tiếng Anh sơ trung cấp 1,5.9,2
GE202,Tiếng Anh sơ trung cấp 2,3.7,2
GE205,Tiếng Anh sơ trung cấp 3,-1.0,2
GE222,Tiếng Anh sơ trung cấp 2,-1.0,2
GF101,Tiếng Pháp 1,4.5,2
GF102,Tiếng Pháp 2,4.0,2
IS222,Cơ sở dữ liệu,1.8,3
IS314,Hệ thống thông tin,-1.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.8,3
MA104,Số và cấu trúc đại số,5.1,3
MA110,Giải tích 1,6.8,3
MA111,Giải tích 2,3.5,3
MA120,Đại số tuyến tính,4.7,3
MA231,Xác suất thống kê ứng dụng,2.8,4
MI201,Toán rời rạc,4.8,3
ML113,Triết học Mác - Lênin,7.8,3
ML114,Kinh tế chính trị Mác - Lênin,9.1,2
ML115,Chủ nghĩa xã hội khoa học,8.7,2
ML202,Tư tưởng Hồ Chí Minh,6.8,2
ML204,Lịch sử Đảng,9.8,2
NA151,Khoa học môi trường,9.3,2
NW212,Mạng máy tính,2.3,2
PG106,GDTC: Bóng bàn cơ bản,2.4,1
PG113,GDTC: Bóng rổ cơ bản,10.0,1
PG115,GDTC: Bóng chuyền cơ bản,6.0,1
PG118,GDTC: Thể dục cơ bản,5.8,1
SH131,Pháp luật đại cương,6.6,2
VL101,Tiếng Việt thực hành,6.3,2
AD216,Kỹ năng sống,9.0,3
CS314,Lập trình ứng dụng di động,-1.0,2
CS315,Nguyên lý hệ điều hành,-1.0,3
