Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.8,2
CS121,Ngôn ngữ lập trình,5.8,3
CS122,Lập trình hướng đối tượng,6.4,3
EC102,Nhập môn kinh tế học,4.0,2
GE111,Tiếng Anh sơ cấp 1,5.1,2
GE112,Tiếng Anh sơ cấp 2,5.9,2
GE121,Tiếng Anh sơ trung cấp 1,3.9,2
GZ101,Tiếng Trung 1,3.7,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.3,3
MA239,Xác suất thống kê,0.0,4
ML113,Triết học Mác - Lênin,7.9,3
ML114,Kinh tế chính trị Mác - Lênin,8.1,2
ML115,Chủ nghĩa xã hội khoa học,8.5,2
ML204,Lịch sử Đảng,8.8,2
PG110,GDTC: Bơi cơ bản,7.0,1
PG113,GDTC: Bóng rổ cơ bản,0.0,1
PG115,GDTC: Bóng chuyền cơ bản,6.1,1
PG118,GDTC: Thể dục cơ bản,6.5,1
PG121,Giáo dục quốc phòng,6.8,4
SH131,Pháp luật đại cương,7.4,2
VL101,Tiếng Việt thực hành,4.2,2
CS110,Kỹ thuật số,0.0,2
CS212,Kiến trúc máy tính,7.9,3
IS222,Cơ sở dữ liệu,5.7,3
MA110,Giải tích 1,2.6,3
MA120,Đại số tuyến tính,5.3,3
MI201,Toán rời rạc,0.0,3
NW212,Mạng máy tính,0.0,2
